1	17.973366624934886	0.37568103606656617	0.5756578947368421	0.21049716430369497	9.408718154052881	0.3114711000581843
2	6.647278652694027	0.2776506952070501	0.0	0.03833830459994887	0.4166666666666667	0.2037141855180066
3	1.1721491228070176	0.21338299128537846	0.0	0.005029341469327775	0.0	0.14492854694526192
4	0.0	0.17671298765106455	0.0	5.328453451324312E-4	0.0	0.11129741300703326
5	0.0	0.13812886778316724	0.0	1.2028897641266133E-4	0.0	0.08758337034584965
6	0.0	0.11786879788527183	0.0	0.0	0.0	0.07118657208255426
7	0.0	0.10033178064624035	0.0	0.0	0.0	0.05813847846505351
8	0.0	0.08887849557659122	0.0	0.0	0.0	0.04863581192893096
9	0.0	0.07784047516670038	0.0	0.0	0.0	0.039558364279638866
10	0.0	0.07036145800875872	0.0	0.0	0.0	0.03191037627967612

