1	28.772810522810516	0.6168856800417292	2.6515151515151514	0.4224168767827696	7.5400432900432905	0.5174057654251719
2	4.303321678321678	0.44183401424027063	0.0	0.08974633846503999	0.0	0.337795889784599
3	0.6666666666666667	0.334819262373326	0.0	0.014534084657235605	0.0	0.22555760910817665
4	0.0	0.26590326746754966	0.0	0.0017070206779113473	0.0	0.1740931681043614
5	0.0	0.21482902387903727	0.0	5.7126586604003173E-5	0.0	0.13314868904549623
6	0.0	0.18133118783122465	0.0	6.013529317531281E-6	0.0	0.10678609125758913
7	0.0	0.1513307925665041	0.0	9.48370997049228E-7	0.0	0.08665260770587525
8	0.0	0.13417456926904553	0.0	0.0	0.0	0.06883810960808488
9	0.0	0.1203879622327075	0.0	0.0	0.0	0.05635603682346178
10	0.0	0.10779447634579911	0.0	0.0	0.0	0.04551159827049585

