1	9.173358030716281	0.20569170560689415	1.5918169593418763	0.1314976741462081	5.421262953603632	0.1788759125700608
2	3.2329881482528693	0.15486805083982744	0.0	0.029860582409732595	0.4453240969816923	0.1292849105778196
3	0.8366614829999295	0.1266403809221534	0.0	0.0045077046452263615	0.0	0.09360262909185037
4	0.17857142857142858	0.10533015994736819	0.0	4.717339348366989E-4	0.0	0.0674839833330432
5	0.0	0.09065539205235748	0.0	3.2361752207838474E-5	0.0	0.05149436876319954
6	0.0	0.07873722339491773	0.0	7.509427431753979E-6	0.0	0.04093379068960659
7	0.0	0.06881444327838113	0.0	1.8703814343960096E-6	0.0	0.03279781330909747
8	0.0	0.059993044816544404	0.0	2.4836269733706683E-7	0.0	0.026006904122236968
9	0.0	0.05369619513650736	0.0	0.0	0.0	0.02084576075811375
10	0.0	0.04792330336322165	0.0	0.0	0.0	0.01643656782633305

