1	23.333333333333336	0.7885696450712716	0.0	0.6611135754043544	5.833333333333334	0.731043310814161
2	0.0	0.6555639433059517	0.0	0.24278933287694043	0.0	0.4859468441588318
3	0.0	0.479544403700357	0.0	0.05685444513949528	0.0	0.3571518224749899
4	0.0	0.3924598809676916	0.0	0.009399935475245019	0.0	0.281802962023619
5	0.0	0.3440483207904553	0.0	0.002238982342045674	0.0	0.2351475381680649
6	0.0	0.3038648832482491	0.0	3.5306761396938546E-4	0.0	0.19607012996056053
7	0.0	0.2779264495013828	0.0	1.2224367076609362E-4	0.0	0.16404904397807402
8	0.0	0.2537341664875595	0.0	1.3666873193150216E-5	0.0	0.14004364066998304
9	0.0	0.23238762165921903	0.0	4.72439084108315E-6	0.0	0.12073909998637888
10	0.0	0.214306996066593	0.0	0.0	0.0	0.10405796198441504

