6	2	6	8	1	5	46
8	6	7	3	8	7	88
2	2	2	8	2	2	26
4	2	2	6	3	2	36
4	9	5	5	5	5	68
8	1	6	2	7	7	76
5	7	3	8	5	5	56
1	1	10	10	10	7	60
3	2	2	10	2	3	26
8	5	5	6	7	8	76
5	3	6	6	3	5	54
5	3	4	7	3	2	42
7	2	4	9	5	6	52
5	7	3	8	4	7	58
3	2	3	6	2	2	34
6	9	2	7	5	6	64
7	4	7	6	7	6	72
6	6	6	6	7	6	72
2	2	2	8	2	2	26
4	5	5	10	4	4	46
5	5	5	5	5	5	62
6	4	6	5	6	9	74
4	4	5	5	5	5	58
3	1	2	4	5	3	42
