10	57.3	60.5	59.2
20	93.0	111.2	180.2
30	130.2	205.4	450.7
50	253.4	368.3	2425.4
100	442.9	665.3	13722.1
150	718.0	987.6	179219.7
200	822.5	1009.9	?
300	821.0	1083.4	?
400	1293.5	1349.5	?
500	1528.7	1460.3	?
600	1392.5	1698.3	?
700	1943.7	2132.4	?
800	1915.6	2142.5	?
900	1709.0	2181.7	?
1000	2188.6	2422.3	?
2000	3387.1	3436.3	?
3000	5933.1	4835.9	?
4000	8035.5	6597.0	?
5000	8917.7	8035.3	?
6000	11042.8	9202.8	?
7000	13232.0	11655.7	?
8000	15119.1	12467.4	?
9000	17697.3	16225.5	?
10000	22519.0	19373.3	?
