10	60.1	75.2	59.4
20	86.1	133.3	180.4
30	96.8	165.1	467.6
50	262.4	432.1	2756.6
100	408.0	732.5	79382.7
150	603.6	921.2	1894230.0
200	784.7	1234.1	?
300	1035.5	1327.2	?
400	1487.3	1626.8	?
500	2045.9	2308.0	?
600	2758.0	3221.5	?
700	3201.3	3465.4	?
800	3002.9	3510.9	?
900	2584.5	2766.1	?
1000	2626.6	3126.5	?
2000	5343.8	4692.4	?
3000	6510.3	6062.2	?
4000	8494.6	7862.3	?
5000	11236.0	10411.5	?
6000	12653.7	11776.2	?
7000	13952.3	12228.3	?
8000	17338.8	15208.7	?
9000	19640.2	15251.5	?
10000	24857.2	17611.3	?
