10	42.7	48.6	35.5
20	54.5	57.3	81.8
30	67.3	68.5	177.8
50	115.0	131.9	623.5
100	213.9	323.0	1775.9
150	255.1	626.3	5283.8
200	290.8	1001.4	?
300	350.1	1957.2	?
400	490.8	3793.5	?
500	531.7	4414.9	?
600	700.3	6771.0	?
700	680.4	7447.8	?
800	729.0	8291.9	?
900	1000.2	11876.1	?
1000	1250.9	13883.7	?
2000	2955.0	49329.0	?
3000	4188.0	68817.6	?
4000	6191.1	106467.2	?
5000	8700.1	171035.5	?
6000	11360.6	196793.5	?
7000	12645.8	263455.2	?
8000	15597.3	292249.7	?
9000	18965.7	330397.8	?
10000	20039.7	413025.1	?
