0.5	0.005	0.1	0.009523809523809523	0.18850800470552512	0.1	0.1	0.1	0.24827394976318065	0.1	0.1	0.1	0.2629057946350085	0.1	0.1	0.1	0.26788744540603093
1.0	0.005	0.1	0.009523809523809523	0.17509607154698612	0.1	0.1	0.1	0.23950445200063938	0.1	0.1	0.1	0.26241888920677814	0.1	0.1	0.1	0.271490293815276
2.8	0.03	0.5	0.05627705627705628	0.20753234221034367	0.5	0.5	0.5	0.38748185908434063	0.5	0.5	0.5	0.39238064493780034	0.5	0.5	0.5	0.3944708049832724
3.9	0.034999999999999996	0.7	0.06666666666666667	0.2332701949398463	0.7	0.7	0.7	0.39261432504989846	0.7	0.7	0.7	0.3985311809762533	0.7	0.7	0.7	0.40026125954831776
4.0	0.034999999999999996	0.5	0.06493506493506493	0.2406558558868185	0.5	0.5	0.5	0.3779972933280277	0.5	0.5	0.5	0.3833793543325574	0.5	0.5	0.5	0.3861112460304833
5.0	0.04	0.5	0.07359307359307359	0.23361269964024123	0.5	0.5	0.5	0.4019814601566919	0.4333333333333333	0.5	0.45	0.40127373353695556	0.5	0.5	0.5	0.4156687989840603
10.0	0.12000000000000002	0.8	0.20613965744400525	0.3262563879754957	0.75	0.6883333333333334	0.7096031746031745	0.5386513083524783	0.7416666666666666	0.8	0.7657142857142857	0.5928420442717954	0.7416666666666666	0.8	0.7657142857142857	0.5940150578829843
20.0	0.215	1.0	0.34637008723965246	0.4260956620178762	0.9833333333333334	0.8907142857142857	0.9287290487290489	0.7139196818682281	0.9297619047619048	1.0	0.95995670995671	0.7517465786899804	0.9297619047619048	1.0	0.95995670995671	0.7517465786899804
30.0	0.305	1.0	0.4544980257124185	0.5071063255333058	0.9466666666666667	0.8597222222222222	0.8944810890863522	0.7289918630296912	0.9164213564213564	0.9777777777777779	0.9430920060331826	0.775440210225099	0.9507070707070706	0.9652777777777779	0.9552287581699346	0.7822333894606771
50.0	0.535	1.0	0.6883310750188981	0.6815929907842321	0.8646081696081696	0.8948870573870573	0.871038945728601	0.803070942639646	0.7912773501008794	0.9839743589743591	0.8732936555472708	0.8107065107501261	0.8874653124653124	0.9080280830280831	0.8947315389924085	0.8212132097458005
