10	59.2	60.8	46.3
20	59.8	103.2	105.8
30	87.3	177.7	311.1
50	168.7	315.9	1056.1
100	345.0	846.2	4201.1
150	531.1	1223.6	14953.7
200	565.5	1242.8	?
300	1025.0	1898.4	?
400	1430.6	2179.8	?
500	1527.4	2361.1	?
600	1921.5	2922.8	?
700	2061.3	3225.4	?
800	2347.1	3534.0	?
900	2632.6	3789.7	?
1000	2763.6	4200.9	?
2000	5567.0	6836.0	?
3000	7541.0	8498.5	?
4000	9995.6	12813.8	?
5000	12029.4	12366.3	?
6000	14100.9	14680.5	?
7000	17952.9	18166.1	?
8000	19525.5	19331.0	?
9000	20588.0	19963.9	?
10000	25348.8	21301.7	?
