10	99.3	87.7	61.3
20	153.2	121.0	211.9
30	135.5	166.0	465.9
50	215.7	242.1	1835.7
100	323.4	330.1	23067.7
150	444.5	432.4	321750.4
200	415.7	461.2	?
300	570.7	650.7	?
400	674.3	783.5	?
500	739.3	847.0	?
600	927.1	968.1	?
700	1025.8	1106.2	?
800	1095.3	1270.5	?
900	1224.1	1412.1	?
1000	1549.3	1604.8	?
2000	3213.4	3297.0	?
3000	4513.1	4669.0	?
4000	5981.3	6486.7	?
5000	7822.5	8229.7	?
6000	9612.7	9273.8	?
7000	11727.1	11270.6	?
8000	11971.5	11593.0	?
9000	15890.7	13581.3	?
10000	17085.1	16112.0	?
