10	47.4	56.1	42.5
20	62.0	73.8	132.8
30	109.3	153.3	226.3
50	116.2	202.4	757.1
100	209.6	444.3	1824.3
150	261.0	766.1	3985.0
200	401.5	1001.4	?
300	489.8	1629.5	?
400	587.2	2288.7	?
500	899.0	3107.2	?
600	1059.6	3584.9	?
700	1418.2	4708.8	?
800	1598.0	5404.7	?
900	2173.0	5753.6	?
1000	2107.3	7098.2	?
2000	5930.9	11129.4	?
3000	8639.8	18317.4	?
4000	13149.1	25062.5	?
5000	18443.2	28781.8	?
6000	20895.3	36103.2	?
7000	27151.3	43109.8	?
8000	27938.4	49866.5	?
9000	33435.9	48353.5	?
10000	40556.6	53634.2	?
