10	56.9	72.3	50.2
20	77.1	101.8	152.3
30	109.2	200.4	352.7
50	162.6	268.2	1030.2
100	206.6	469.5	2560.7
150	366.2	985.3	6871.3
200	402.1	1202.2	?
300	443.1	1698.1	?
400	995.9	3398.3	?
500	1202.0	4118.7	?
600	1254.9	4710.8	?
700	1636.7	5457.1	?
800	1891.4	5761.6	?
900	2704.6	6988.2	?
1000	2956.8	8220.5	?
2000	7168.8	14241.9	?
3000	11906.5	23191.3	?
4000	17008.5	28175.4	?
5000	22385.3	32274.7	?
6000	27119.7	42700.0	?
7000	33471.7	45948.5	?
8000	42138.5	56420.6	?
9000	45628.1	57635.2	?
10000	46601.3	66923.3	?
