10	47.2	47.1	33.4
20	65.1	73.6	159.8
30	93.0	112.4	396.4
50	142.4	181.9	1602.4
100	297.1	379.9	47244.4
150	681.5	756.5	1298174.8
200	634.2	796.0	?
300	846.6	944.9	?
400	1026.6	1229.7	?
500	1037.3	1295.3	?
600	1161.7	1363.2	?
700	1230.5	1568.6	?
800	1207.0	1644.0	?
900	1465.2	2187.4	?
1000	1738.4	2488.0	?
2000	3897.9	5029.8	?
3000	5676.2	7159.4	?
4000	6699.5	9113.4	?
5000	8937.3	11423.6	?
6000	10381.2	12721.7	?
7000	12098.4	15010.3	?
8000	13891.2	16282.1	?
9000	18352.0	18855.8	?
10000	19549.6	21357.0	?
