10	35.4	46.5	32.1
20	38.5	80.2	101.8
30	47.5	103.0	308.6
50	61.4	180.4	1116.3
100	177.8	433.8	6865.0
150	169.7	664.5	92256.6
200	222.6	789.3	?
300	322.3	1146.6	?
400	477.6	1948.4	?
500	698.3	2449.1	?
600	794.5	2815.5	?
700	1166.6	3210.1	?
800	1403.5	4520.5	?
900	2014.4	4661.3	?
1000	2378.0	4783.6	?
2000	5300.6	9197.7	?
3000	7714.1	12996.9	?
4000	10614.3	16046.9	?
5000	12141.7	20298.2	?
6000	14365.4	21717.2	?
7000	18414.0	24040.3	?
8000	18770.1	29415.4	?
9000	20469.6	28891.0	?
10000	24795.0	32252.8	?
