10	88.7	80.2	61.1
20	166.9	118.4	167.5
30	140.9	166.5	483.8
50	221.5	245.9	2316.1
100	371.5	438.3	12847.5
150	463.7	625.0	180831.6
200	564.0	654.3	?
300	686.4	822.1	?
400	824.8	865.4	?
500	805.9	986.0	?
600	987.0	1022.5	?
700	1106.4	1186.4	?
800	1214.1	1364.1	?
900	1528.3	1649.0	?
1000	1473.0	1647.2	?
2000	2822.1	3271.4	?
3000	5105.2	5572.7	?
4000	6442.5	7066.7	?
5000	8411.5	8773.5	?
6000	10897.5	9619.0	?
7000	12979.5	11652.0	?
8000	15517.8	13961.4	?
9000	17319.2	15230.0	?
10000	18775.7	17289.4	?
