10	96.8	89.4	60.4
20	129.6	162.4	200.5
30	162.2	170.4	588.5
50	279.9	324.5	3516.2
100	436.3	478.5	277841.7
150	555.0	646.8	4582943.5
200	663.8	740.6	?
300	697.4	795.3	?
400	824.7	895.6	?
500	911.0	981.2	?
600	1035.4	1211.5	?
700	1148.9	1203.1	?
800	1377.0	1392.6	?
900	1529.9	1742.2	?
1000	1619.1	1806.0	?
2000	3415.0	2761.9	?
3000	5300.5	4566.3	?
4000	7181.5	5593.1	?
5000	9087.8	7262.9	?
6000	10483.7	8338.2	?
7000	12359.3	10094.7	?
8000	14559.2	11471.9	?
9000	16812.0	13266.8	?
10000	19149.9	14874.1	?
