10	32.4	36.7	31.0
20	35.9	49.6	94.5
30	50.0	71.9	233.7
50	70.1	127.3	938.3
100	144.6	352.7	3543.7
150	145.1	502.6	4143.9
200	189.1	748.2	?
300	341.5	1339.7	?
400	618.8	1882.4	?
500	917.4	2634.0	?
600	1026.7	3439.1	?
700	1181.0	3885.2	?
800	1674.5	4283.8	?
900	1996.8	5522.3	?
1000	2169.7	5830.1	?
2000	5279.7	13302.9	?
3000	7476.1	16701.4	?
4000	9762.2	20747.8	?
5000	12111.0	24848.0	?
6000	14250.1	25740.8	?
7000	19126.3	31945.9	?
8000	17894.2	30957.5	?
9000	20462.2	41820.3	?
10000	22083.3	45261.1	?
