10	42.2	47.4	24.8
20	50.7	53.3	73.1
30	58.5	63.2	161.0
50	81.0	109.9	599.8
100	153.6	438.5	2690.7
150	267.1	960.5	7871.5
200	247.8	1057.6	?
300	359.6	1926.7	?
400	557.8	2862.5	?
500	599.5	3691.8	?
600	708.5	4470.4	?
700	872.4	5488.5	?
800	1113.6	6946.1	?
900	1219.4	7904.4	?
1000	1371.7	9170.7	?
2000	2977.4	22333.6	?
3000	5586.5	38814.1	?
4000	8489.2	51130.1	?
5000	9260.2	68223.9	?
6000	14198.7	93331.2	?
7000	19273.5	120684.1	?
8000	21997.6	135044.6	?
9000	25622.4	166715.4	?
10000	29830.9	186242.2	?
