10	140.3	130.8	25.7
20	158.8	215.2	69.6
30	208.0	358.7	173.4
50	418.4	637.2	649.6
100	855.0	1174.3	2931.7
150	1846.1	2276.7	11405.0
200	1929.8	2396.3	?
300	2898.3	3690.4	?
400	3696.8	4791.0	?
500	4295.1	5213.3	?
600	5200.8	6520.0	?
700	5367.7	6640.7	?
800	5551.6	7001.6	?
900	6135.9	7992.7	?
1000	6321.1	8492.2	?
2000	10038.3	12556.7	?
3000	12457.1	14432.5	?
4000	14266.3	16886.8	?
5000	15553.7	19289.0	?
6000	18103.0	21165.8	?
7000	16876.4	19302.6	?
8000	17414.9	21248.7	?
9000	17964.1	21060.7	?
10000	19173.6	20224.7	?
