10	173.2	156.9	34.3
20	229.2	228.4	85.2
30	269.0	320.9	268.5
50	556.3	581.4	1261.1
100	1203.9	1041.1	8157.1
150	1611.8	1658.0	259801.5
200	1471.6	1479.3	?
300	1780.7	1936.7	?
400	2792.0	2763.0	?
500	2701.4	2803.8	?
600	3040.9	3142.4	?
700	2957.1	2920.3	?
800	2738.9	2920.8	?
900	2979.4	3164.6	?
1000	3150.3	3361.7	?
2000	3802.2	3992.5	?
3000	5255.4	5324.7	?
4000	6206.1	6019.2	?
5000	7380.5	6882.6	?
6000	7747.0	7551.9	?
7000	9255.9	8905.6	?
8000	11128.9	10831.4	?
9000	13414.4	12636.8	?
10000	15369.4	13817.5	?
