10	186.9	278.2	57.0
20	198.4	392.7	128.1
30	216.6	485.4	271.8
50	236.6	525.4	667.2
100	286.6	1547.8	2427.4
150	538.1	2821.3	3481.6
200	483.7	2646.1	?
300	884.9	4848.3	?
400	1465.2	7493.3	?
500	2426.3	12793.9	?
600	3671.0	16786.6	?
700	3872.9	18483.7	?
800	6027.0	20065.4	?
900	6812.2	23512.1	?
1000	9049.9	30382.9	?
2000	22035.5	62551.6	?
3000	39408.1	76509.1	?
4000	52488.8	89095.0	?
5000	79460.7	130942.6	?
6000	87286.8	149652.6	?
7000	94801.6	150699.7	?
8000	99701.0	155032.2	?
9000	120879.0	170720.3	?
10000	144235.5	208306.0	?
