10	178.2	186.2	34.9
20	197.9	215.8	81.8
30	246.1	333.1	202.3
50	351.5	520.3	745.5
100	895.8	1001.8	4510.2
150	1437.8	1654.1	34922.5
200	1556.2	1792.5	?
300	2123.5	2445.0	?
400	2892.9	3047.0	?
500	3273.3	3575.1	?
600	3776.9	4041.4	?
700	4237.3	4412.1	?
800	5232.7	5363.2	?
900	5240.7	5643.2	?
1000	5679.3	6326.8	?
2000	8060.7	8507.7	?
3000	7496.1	8706.9	?
4000	8534.0	9267.5	?
5000	8414.8	8689.4	?
6000	10648.2	11638.7	?
7000	11251.5	12864.5	?
8000	10714.4	12838.4	?
9000	11832.5	14322.3	?
10000	12983.3	14912.7	?
