10	158.2	138.4	29.8
20	158.9	188.5	60.6
30	189.8	268.7	156.9
50	315.5	405.8	623.6
100	774.4	923.8	3672.2
150	1504.7	1674.6	58769.0
200	1556.2	1631.5	?
300	2161.5	2358.7	?
400	2746.7	2957.9	?
500	3044.8	3492.4	?
600	3705.5	3859.6	?
700	4088.7	4504.1	?
800	4741.7	4904.3	?
900	4728.0	5026.6	?
1000	5297.6	5004.7	?
2000	6143.3	6251.1	?
3000	7884.1	7375.7	?
4000	6889.5	6085.5	?
5000	7393.4	7052.4	?
6000	7280.6	7117.0	?
7000	9218.0	8253.7	?
8000	9426.9	8930.0	?
9000	11561.3	10833.7	?
10000	12785.3	10789.5	?
