10	243.4	220.5	43.8
20	226.0	324.0	84.9
30	355.0	452.1	231.3
50	470.3	577.2	874.2
100	1258.9	1410.8	6635.0
150	2009.1	2331.3	70781.6
200	1783.2	1949.8	?
300	2775.2	3282.3	?
400	3388.0	4202.9	?
500	3820.9	4670.6	?
600	4563.2	5426.0	?
700	4646.2	5769.2	?
800	5494.6	6445.9	?
900	6061.7	6830.4	?
1000	5782.4	7131.2	?
2000	8191.7	9426.8	?
3000	9803.7	10945.4	?
4000	11296.9	11062.7	?
5000	10695.2	10507.9	?
6000	11777.1	10975.1	?
7000	12887.2	11238.2	?
8000	14159.6	14026.5	?
9000	16181.6	14868.4	?
10000	17210.7	16113.4	?
