10	8.2	8.2	1.0
20	14.3	14.3	1.0
30	18.5	18.5	1.1
50	20.8	20.9	1.3
100	11.5	13.5	1.7
150	4.0	11.7	2.4
200	3.7	22.2	?
300	3.8	52.4	?
400	3.0	92.8	?
500	3.2	134.5	?
600	5.5	174.2	?
700	4.9	218.7	?
800	4.6	270.2	?
900	6.0	313.1	?
1000	6.0	361.2	?
2000	11.4	884.6	?
3000	26.2	1385.3	?
4000	37.3	1738.9	?
5000	34.8	2459.0	?
