10	114.1	132.8	28.3
20	160.0	227.4	61.2
30	153.5	267.9	164.5
50	207.8	489.3	673.8
100	450.0	1051.1	3179.1
150	802.4	1980.6	18104.2
200	1160.6	2237.5	?
300	2190.0	3207.7	?
400	2958.4	4383.2	?
500	4144.4	5031.3	?
600	5199.0	6151.5	?
700	6030.3	7088.2	?
800	6830.5	8139.8	?
900	7723.9	9349.1	?
1000	9505.8	11188.9	?
2000	15567.2	19216.3	?
3000	21331.4	25003.3	?
4000	27104.5	32819.0	?
5000	30422.6	34312.9	?
6000	34178.5	41203.7	?
7000	34900.3	43182.2	?
8000	35023.0	41635.8	?
9000	41976.4	48566.2	?
10000	44282.2	47345.5	?
