10	96.6	123.5	23.6
20	114.0	193.2	63.5
30	126.0	240.1	183.4
50	156.1	368.5	515.1
100	215.9	986.2	1363.1
150	339.8	1813.1	8905.5
200	423.1	2454.1	?
300	421.6	4162.8	?
400	873.9	5854.9	?
500	1358.5	7589.8	?
600	1969.6	8719.5	?
700	2475.4	10334.3	?
800	2705.7	12137.9	?
900	3023.1	14430.0	?
1000	3678.8	16418.4	?
2000	16690.5	40299.6	?
3000	27370.0	55923.6	?
4000	45382.8	75670.3	?
5000	55516.1	83768.6	?
6000	66067.8	100988.1	?
7000	72771.2	113762.2	?
8000	82068.0	124434.8	?
9000	94379.1	140194.9	?
10000	101487.6	145336.3	?
