10	100.5	105.6	20.5
20	111.5	128.6	50.8
30	130.5	165.0	149.1
50	168.3	284.5	567.2
100	350.3	728.2	2583.5
150	470.0	1760.2	6935.5
200	628.9	2222.8	?
300	1454.6	3829.8	?
400	2267.6	6714.5	?
500	3455.2	8925.7	?
600	5333.5	11236.5	?
700	6268.4	14574.3	?
800	7618.9	14974.3	?
900	7865.8	15501.7	?
1000	9346.3	18081.1	?
2000	17446.2	39952.2	?
3000	29444.1	87290.5	?
4000	36721.4	101759.6	?
5000	43615.4	135389.5	?
6000	46687.0	148391.5	?
7000	52734.5	202284.6	?
8000	61810.6	236870.6	?
9000	64992.4	246610.5	?
10000	72752.2	265343.0	?
