10	0.05	0.4	0.08787878787878789	0.37988717820948387	0.26666666666666666	0.4	0.29523809523809524	0.4824444594577927	0.18166666666666667	0.4	0.2257142857142857	0.49572012568588086	0.18166666666666667	0.4	0.2257142857142857	0.49572012568588086
20	0.04	0.6	0.07445887445887447	0.3623869843777268	0.2176190476190476	0.6	0.29833333333333334	0.4393112042135945	0.11694444444444443	0.6	0.18572871572871572	0.48346302003399544	0.11218253968253969	0.6	0.18017316017316018	0.4850462277261519
30	0.026666666666666665	0.6	0.050806451612903224	0.3545321480311153	0.10135642135642135	0.6	0.16541208791208792	0.4379483424402652	0.06945378151260503	0.6	0.11946958270487681	0.4553630376538108	0.06278211984094337	0.6	0.11216300039829452	0.46251354693730484
50	0.033999999999999996	1.0	0.06546856768832351	0.3618958459674578	0.10230417529330574	1.0	0.17781457104986514	0.43599498622616173	0.07422636410903674	1.0	0.13477936877936875	0.44271943418799625	0.07962533674588004	1.0	0.14514326132804392	0.4517200357026775
100	0.024	1.0	0.04675607700470437	0.34937696894082776	0.052714856443512606	0.95	0.09945671079129725	0.40179394088452725	0.04093865020931118	1.0	0.07834417344253394	0.4033015425335448	0.050461470158468705	1.0	0.09561708591066824	0.4146844706536471
150	0.024	1.0	0.04682192370697315	0.3517975497309455	0.04107209123143042	1.0	0.07877200074544069	0.3955872854309524	0.037335806284699194	1.0	0.0718575430018534	0.39429195901424074	0.04058652688916727	1.0	0.07790608154058107	0.40174971480375266
200	0.026500000000000003	1.0	0.05152003992255966	0.35448044539762247	0.04355096529946219	1.0	0.08309774271708299	0.38898784981361895	0.03902618580510689	1.0	0.07486469043894092	0.38759480393198353	?	?	?	?
300	0.026000000000000002	1.0	0.05061304228785092	0.3533238213877789	0.03955750960375846	0.9875	0.07591031671801166	0.3791701296716007	0.03741180731953612	1.0	0.0720020248064596	0.3787209188392851	?	?	?	?
400	0.025750000000000002	1.0	0.050130338648660976	0.3523163561799808	0.036891852313629445	0.99	0.07096960712424379	0.3723831121159156	0.03553475831090072	1.0	0.0684828682376642	0.3713187909807006	?	?	?	?
500	0.028200000000000003	1.0	0.05474064372881456	0.35513467250822073	0.03945953124801989	0.9928571428571429	0.0756698462276126	0.37252231738376435	0.037763075496850575	1.0	0.07255966319498304	0.37173772488962953	?	?	?	?
600	0.03	1.0	0.05819865518889592	0.35583187150720375	0.03961835694282727	1.0	0.07612674640961918	0.3689835533634475	0.039149454392998606	1.0	0.07527456317797944	0.3690601406439368	?	?	?	?
700	0.030142857142857138	1.0	0.05847531983300376	0.35652063352512026	0.03858290890162194	0.9949999999999999	0.07421569987999745	0.3674950230432062	0.03817911429403412	0.9949999999999999	0.07342500303190272	0.3677877541144513	?	?	?	?
800	0.03	1.0	0.05816267884710915	0.3552057659985276	0.03790826691728891	0.9874603174603174	0.0728737471803107	0.36531895487088506	0.03672372599673811	0.9874603174603174	0.07066827106148707	0.3651529102297154	?	?	?	?
900	0.02877777777777778	1.0	0.05587070734957093	0.35473664717201414	0.03523156201232698	0.9828962703962706	0.0679198940250167	0.3631511088973024	0.03460188447833766	0.9881628787878789	0.06676782980783316	0.363005401004304	?	?	?	?
1000	0.028499999999999998	1.0	0.055327044253779156	0.35345693001351486	0.0345022246589164	0.9861471861471861	0.06654775451289868	0.36045256836558587	0.03431903499877456	0.9927518427518429	0.06622795109959316	0.36056157558948193	?	?	?	?
2000	0.029249999999999998	1.0	0.056814622153831595	0.3566945816955207	0.03187415540982975	0.9844694902901521	0.061724234501751477	0.3591145465264033	0.03177937201190135	0.9931775744780671	0.06156154324326204	0.3590744297222818	?	?	?	?
3000	0.031066666666666666	1.0	0.060248418826744865	0.3575754748778183	0.03242256278042026	0.9902398798524615	0.06277526239019263	0.3588546922578073	0.03231857824454272	0.9904628852841085	0.06258122113164628	0.35884683314697563	?	?	?	?
4000	0.030674999999999997	1.0	0.05951427242535138	0.3577071943751336	0.03165372940612398	0.9961310356508333	0.061348077592072094	0.35854091622843504	0.031469886840133285	0.9960255800827793	0.061002260828087976	0.3584702685435181	?	?	?	?
5000	0.030559999999999997	1.0	0.05930380703815143	0.3571603867284006	0.031001738142919028	0.9954031535905109	0.060127072683037616	0.3575140337097388	0.03094231571587417	0.9973844754295914	0.060018604983259685	0.3575168651756084	?	?	?	?
6000	0.03025	1.0	0.058718487876803824	0.35715809090615563	0.030496937041029452	0.9983725029377204	0.059180349660054254	0.35741562559149975	0.03048615203844866	0.9989130434782609	0.05916097157824076	0.3573660361000592	?	?	?	?
7000	0.029757142857142854	1.0	0.05779168931269028	0.3568623184280298	0.02993938901742646	0.999052111410602	0.058133502670360805	0.3570566295708763	0.029846936410417236	0.9995238095238095	0.05796004324584318	0.3570120198671093	?	?	?	?
8000	0.029862500000000004	1.0	0.057990554198280274	0.357306693560109	0.0300269290909632	0.9991611269389047	0.05829893907885749	0.357439438003025	0.02998170358907129	0.9987735396069191	0.05821273943583124	0.3574478808600671	?	?	?	?
9000	0.02985555555555556	1.0	0.05797807184726602	0.3572553815920928	0.03000684974326904	0.9996153846153846	0.0582625439411719	0.3573694961861401	0.02994929420798797	1.0	0.058154675805177615	0.3573617021546577	?	?	?	?
10000	0.030080000000000003	1.0	0.05840053486422534	0.3576543306872169	0.03022501895983814	1.0	0.05867374540759281	0.3577548498163331	0.03019213652935982	0.9996865203761756	0.05861089940597878	0.35774201196356403	?	?	?	?
