10	2.8	0.28612288269203495	3.0	0.0	3.0	0.0	5.5	0.7997377695219852
20	5.5	0.3576536033650437	6.0	0.0	6.0	0.0	12.0	1.9458459754050421
30	8.6	0.7965323948214535	10.1	0.5007150447110611	10.1	0.5007150447110611	14.3	3.812661223345184
50	16.3	2.599824364067696	20.6	1.4729076875351013	20.2	1.0512825994945412	22.5	5.652737547418949
100	42.6	6.383490645093796	52.8	2.494361462178246	47.7	4.280502559746926	28.6	7.060919142434645
150	83.8	4.395503127515666	91.7	3.744959439566736	81.8	5.639597423930186	34.9	5.260791518013235
200	122.6	7.204390101597774	133.4	4.457919390926668	NaN	NaN	41.9	11.902720517427937
300	202.8	7.236986111911504	213.9	6.473036205367617	NaN	NaN	44.0	6.957258960251515
400	278.0	9.623474237509027	296.7	8.542157811934874	NaN	NaN	39.1	8.089299111542358
500	360.3	12.016522388944317	378.1	8.586368463791894	NaN	NaN	43.7	6.095240117009336
600	449.8	9.967184151203387	470.8	11.034294749733668	NaN	NaN	52.2	9.843209374182793
700	524.5	14.047183912087146	552.7	13.313364142995564	NaN	NaN	55.1	7.923137335424649
800	611.8	12.326551027112165	639.2	17.09808678139165	NaN	NaN	50.1	8.019420081028303
900	691.2	13.76218348606063	729.7	14.61766636929438	NaN	NaN	55.3	10.126335092421145
1000	775.6	18.521346612382157	815.3	13.119794998550852	NaN	NaN	59.2	12.167793998256215
2000	1576.3	22.00787671912036	1677.5	38.08129233232506	NaN	NaN	73.2	5.844545777389378
3000	2401.9	37.9631400023233	2552.9	56.80048201869417	NaN	NaN	95.1	11.768705809731161
4000	3196.7	58.05020977605506	3435.7	47.15176844535102	NaN	NaN	134.8	27.47710905579406
5000	4006.8	72.56529845307602	4302.9	57.629483229645565	NaN	NaN	171.9	14.428829741735814
6000	4856.1	74.31862876853957	5191.1	61.44189118993653	NaN	NaN	212.6	28.687653921783145
7000	5674.4	79.22569024158766	6109.9	55.89424427717043	NaN	NaN	287.5	65.45451808164201
8000	6548.3	87.21413735263334	7053.0	93.59925314702035	NaN	NaN	330.1	49.933822915895405
9000	7428.7	105.7924849380333	8013.2	108.35513611077234	NaN	NaN	307.6	37.284183087416565
10000	8254.5	119.71013922245683	8867.3	134.29844706385848	NaN	NaN	419.3	75.87116898008097
