10	25.6	11.31994842461749	20.3	0.558672787953736	56.0	7.926688357693899	3.0	0.3198951078087941
20	25.1	1.4815668314321835	31.9	6.073375222724181	125.0	31.724499598890443	5.5	0.4798426617131911
30	30.8	3.098196918209041	42.4	3.1375823584409694	304.1	58.17470863077871	8.7	0.6437764860570786
50	41.6	5.430684672856637	77.7	7.744170990106042	761.1	125.45169055710645	14.7	0.7868379274030962
100	78.0	13.013873996623758	226.6	19.292619084406343	4386.9	974.0153850401111	30.2	1.188357582548283
150	204.6	74.57001296027781	494.5	22.64091383182225	11506.8	1039.7054004733766	49.6	1.8979244916487061
200	343.7	92.5509400501367	602.8	31.58192702771634	NaN	NaN	56.1	1.4466192989173066
300	588.3	175.53937623998777	1005.9	64.53200964262619	NaN	NaN	85.3	3.3097937706147196
400	925.6	321.9637706087068	1382.0	98.05085114490336	NaN	NaN	118.5	6.367841368941283
500	1466.1	224.22124490109317	1812.2	110.55780412139163	NaN	NaN	170.9	20.245721379985447
600	2059.2	255.48382280023915	2260.4	137.37109425150547	NaN	NaN	223.7	27.990456336472974
700	2534.0	381.3892993043197	2653.0	125.91763880187715	NaN	NaN	298.3	29.128113991880763
800	2877.9	338.0874295534159	2961.4	136.0672252305308	NaN	NaN	372.6	30.1978270783843
900	3408.6	470.7502105745848	3241.2	205.72857046152825	NaN	NaN	524.5	47.965335309783875
1000	4026.4	565.0609291622418	3690.3	165.35298906788472	NaN	NaN	550.5	74.59748832728887
2000	8201.3	835.9267473243837	7316.7	470.34732069576415	NaN	NaN	3108.0	356.19971916193305
3000	12926.4	1311.8145297351207	10859.4	1076.9663119078218	NaN	NaN	7044.9	1163.3660817132138
4000	18749.3	1286.0409998731159	14931.7	1392.1249260570848	NaN	NaN	6969.4	1050.0312275271128
5000	20509.7	2504.789705578287	15665.1	2120.9836311885	NaN	NaN	8595.7	862.3950305730222
6000	25020.6	2482.3467955447027	19774.6	2345.5750118557658	NaN	NaN	11851.3	1099.034830310088
7000	32805.7	3771.7207019695297	23842.4	2213.738313661634	NaN	NaN	12965.9	1629.1448331453764
8000	35996.4	3661.867848363774	27524.2	2384.5328051091233	NaN	NaN	15110.6	1993.9093684551299
9000	35987.5	4053.8231698981267	28395.5	1952.3218413176705	NaN	NaN	16376.3	1187.463999954594
10000	43055.5	2930.366832849433	32081.2	3021.688054840536	NaN	NaN	17473.1	1625.0152725114788
