10	20.7	0.558672787953736	23.0	5.512972461385963	45.8	7.602473980488194	3.2	0.4291843240380524
20	28.0	6.949900672671516	25.9	0.7468026486294754	86.0	6.957258960251515	6.6	0.35042753316484704
30	30.4	2.102565198989082	41.0	7.6841441787618745	250.9	41.51303107454333	10.4	0.4744811229121766
50	47.6	10.591378713651967	75.3	18.53197943890506	1173.4	230.14806788642824	18.3	1.063380611070185
100	109.9	32.496446552138586	223.5	26.94962026782566	5033.5	630.0267553885787	36.8	1.3111797679952202
150	171.0	57.61576428652145	387.1	33.57900715679366	11074.0	2010.1502746643196	56.8	1.0988757818789165
200	257.6	95.51437964294172	477.1	29.972054825053284	NaN	NaN	66.9	1.70627384554766
300	458.8	195.35530912156955	825.3	28.73016057602184	NaN	NaN	107.3	5.0178685837714
400	652.1	258.08526881129035	1127.4	43.5565119000133	NaN	NaN	151.5	8.860863512096323
500	923.6	365.60319108204726	1458.7	51.992600191988856	NaN	NaN	214.0	25.137731281879834
600	1066.4	388.0181552835073	1723.4	104.83495177094326	NaN	NaN	283.1	27.037193116815953
700	1179.0	438.26692182285433	2026.7	119.34147793790724	NaN	NaN	354.1	50.37657333439821
800	1445.4	512.980427554206	2294.7	139.4119065342842	NaN	NaN	428.3	46.1703513082151
900	1794.7	733.5453642347172	2677.0	116.55337755723768	NaN	NaN	568.5	83.31179689635795
1000	2129.4	705.8487692233912	2925.1	197.2812737405048	NaN	NaN	740.3	91.41673677092176
2000	4674.4	1576.0147384564702	6247.3	116.7442064491596	NaN	NaN	3594.7	711.9632010107292
3000	8987.5	2614.2984976061816	10331.5	301.31083904503004	NaN	NaN	6553.7	931.6587384557953
4000	12192.3	3613.7273366710783	14443.7	587.1242293594806	NaN	NaN	7285.2	663.5943008262683
5000	15092.5	4340.557679262785	17619.0	798.7561127265818	NaN	NaN	8045.7	618.6954197247657
6000	18158.8	5289.943463086272	22242.2	1162.4754412061457	NaN	NaN	9074.6	1046.6999310809263
7000	19682.0	5202.051170512478	27403.4	849.9629388470158	NaN	NaN	11352.6	651.3451839914808
8000	22912.5	6109.198722574366	32997.1	1331.5888316014205	NaN	NaN	14464.7	1209.756683158859
9000	28361.1	7566.708928178037	38849.9	1552.1771956682123	NaN	NaN	16321.0	1612.0277857676274
10000	28985.7	7841.799017550746	43193.8	1408.2660767496686	NaN	NaN	18566.2	1537.6301616511766
