0.5	38.6	4.905985464307859	37.6	0.9702899030702115	450.0	42.22857760900786	14.0	1.1081491596351098
1.0	32.7	1.110455403877166	34.6	2.8107113576459613	433.2	41.10347165658881	13.8	0.893418414853869
2.8	33.3	0.4580200912623812	33.8	1.3870321351720731	440.7	38.897258867997365	14.7	1.6010742156439846
3.9	37.5	2.3343576975262383	37.2	2.141147595099413	494.4	45.25153472950945	13.8	0.7704094391945103
4.0	40.2	5.14623642519463	38.9	4.4146683902644375	485.4	54.147574382016415	14.3	1.3208995434929938
5.0	34.4	1.1173455759074717	40.2	6.13498437357423	465.0	68.28842758183848	13.7	0.558672787953736
10.0	36.2	0.7704094391945103	47.8	4.407128387510398	803.9	220.60506821983037	16.6	0.9160401825247624
20.0	44.1	6.3854941888627526	67.1	6.4014999645395605	1196.0	150.86336038919455	17.8	1.0014300894221222
30.0	44.4	5.943509920577233	70.4	5.486923846382414	1204.1	89.98010252070176	17.2	0.28612288269203495
50.0	57.1	9.97565081365622	66.9	5.636421080437479	1340.1	246.07325834368103	15.4	0.6555898839976101
