10	1.8	0.42918432403805246	2.8	0.7704094391945104	2.8	0.7704094391945104	5.4	0.9702899030702112
20	1.0	0.0	1.0	0.0	1.0	0.0	10.6	3.004290268266367
30	1.0	0.0	1.0	0.0	1.0	0.0	16.3	4.00891242159267
50	2.1	0.3852047195972552	2.3	0.32779494199880516	2.3	0.32779494199880516	17.5	2.6812095815135373
100	2.7	0.32779494199880516	8.5	1.9784419779210105	5.4	2.12676122214037	30.1	7.199061541339955
150	3.8	0.5352868987748532	21.6	3.9852306051218664	9.4	2.1506850480718924	40.4	6.635028634150721
200	5.7	1.1104554038771661	39.3	7.023500893713902	NaN	NaN	42.8	10.404216475256558
300	10.8	4.301370096143785	79.0	8.625311806537779	NaN	NaN	46.6	8.33693541392759
400	14.2	8.223233372828476	123.2	9.920875162202172	NaN	NaN	62.5	54.67142162281862
500	30.2	22.224768731845106	179.4	16.31214132405675	NaN	NaN	38.3	11.246713134245045
600	33.6	20.647984033701693	228.0	15.743259997853048	NaN	NaN	46.3	14.631660931145174
700	48.8	34.67845929657199	279.8	16.68307426777211	NaN	NaN	35.5	6.6585073597616455
800	46.6	31.219205878689486	330.0	19.539804893601165	NaN	NaN	38.7	8.433650943926954
900	34.5	17.44308560605032	384.9	23.425519254778532	NaN	NaN	40.4	7.598434766187046
1000	72.0	57.79398933453201	437.3	20.59550689456319	NaN	NaN	45.3	6.325920701684458
2000	160.5	45.838022158247625	1076.9	45.02965394177485	NaN	NaN	52.4	11.53930428821426
3000	326.4	114.60962704108236	1757.7	49.840078709448285	NaN	NaN	66.6	16.214611783696824
4000	386.7	175.45424306571783	2357.8	66.3084764981371	NaN	NaN	83.2	15.000317881431712
5000	461.9	202.83833411196215	2938.2	100.51621481922206	NaN	NaN	137.2	16.80226024509798
6000	483.0	237.62393438692155	3536.9	97.50424401243258	NaN	NaN	144.5	18.828347764474714
7000	950.3	463.84647782343245	4163.4	75.13736170039509	NaN	NaN	159.1	14.674959261135957
8000	1225.3	493.0062133336698	4788.6	129.56115198814805	NaN	NaN	188.2	32.054702954543195
9000	1194.3	555.6004364191267	5429.1	83.10469173347555	NaN	NaN	202.6	30.5867235175002
10000	1206.1	591.4032157738374	6030.3	103.95363026197785	NaN	NaN	217.7	45.609515468638776
