WA	46.475341	-117.537763
NY	42.49712	-75.731309
NY	42.768413	-78.887094
FL	29.113464	-82.195635
NY	41.949147	-74.130688
NY	42.184313	-73.742997
FL	29.178235	-82.02819
NY	44.686162	-73.670249
FL	28.059994	-82.407887
NY	41.74638	-74.109241
NY	42.28041	-74.15549
FL	28.029627	-82.134741
NY	43.235143	-78.194251
NY	42.343986	-73.73477
FL	30.690231	-87.385248
NY	42.694819	-77.754628
WA	47.897284	-122.190392
FL	27.844612	-81.835864
FL	30.872298	-85.929742
NY	43.088434	-78.16261
WA	47.301392	-119.063956
NY	42.097004	-75.713691
FL	26.239288	-81.66871
NY	43.086455	-79.037965
NY	42.855409	-77.687643
WA	48.546905	-119.75262
NY	40.671186	-73.971708
FL	29.697588	-81.97397
NY	44.550897	-75.237516
NY	40.768823	-73.960257
FL	24.664649	-81.565319
WA	46.220778	-122.673021
NY	41.002757	-73.751025
WA	48.143441	-119.00938
FL	28.541579	-81.605846
WA	45.887647	-120.281675
NY	42.500258	-74.160591
FL	30.141958	-84.552965
FL	30.640548	-84.780758
FL	25.767977	-80.271372
NY	43.235369	-77.137642
NY	41.633029	-73.743183
FL	30.38239	-81.436859
FL	26.062416	-80.159667
NY	43.061305	-73.92308
FL	27.577315	-82.516004
NY	42.585511	-73.415444
FL	28.817853	-82.446209
FL	26.458308	-82.100065
NY	40.79278	-73.776701
NY	42.136293	-74.473639
FL	25.924821	-80.324273
NY	40.851549	-73.840908
NY	41.375016	-73.931844
FL	27.457687	-81.721609
NY	41.657319	-74.840778
NY	41.05978	-73.829802
FL	30.156591	-81.560415
WA	45.731631	-122.477093
FL	26.178752	-81.745447
FL	26.649816	-80.294771
NY	43.149013	-77.631124
NY	42.377454	-76.77621
NY	40.729351	-73.682824
NY	41.300561	-73.861217
WA	47.545758	-120.596146
NY	43.258337	-76.6292
WA	48.310127	-122.655862
NY	42.63593	-73.408789
NY	43.464398	-73.876364
NY	41.818383	-74.748053
FL	27.871964	-82.438841
NY	42.972773	-75.600722
NY	43.141536	-75.530826
FL	25.959719	-80.140267
NY	43.475353	-73.627156
NY	40.59846	-73.81427
NY	42.535363	-77.628857
FL	28.948753	-82.406476
NY	40.922938	-73.861941
FL	29.35089	-82.27648
WA	48.486147	-122.137243
NY	40.66415	-73.340984
FL	28.494344	-82.450658
WA	47.735893	-119.891998
NY	42.320366	-78.12964
NY	41.832012	-73.637175
FL	25.784526	-80.131967
NY	42.142068	-73.757399
NY	40.625468	-73.945521
WA	45.801586	-122.520347
NY	40.87143	-73.862303
NY	40.842247	-73.280935
NY	41.727613	-74.515647
FL	28.859286	-82.508694
NY	40.754858	-73.97497
FL	28.009099	-81.677776
WA	48.100424	-122.57612
WA	47.234107	-121.903936
WA	45.822789	-121.213705
NY	40.71533	-74.016306
NY	42.402463	-76.360782
FL	28.167091	-80.615835
FL	28.710129	-81.683696
WA	46.713822	-123.01046
NY	44.804316	-73.97299
NY	42.823386	-78.858355
NY	42.686757	-73.527434
WA	47.226641	-117.096157
NY	43.181214	-73.906293
NY	40.690251	-73.653023
FL	30.42057	-86.628607
NY	43.099263	-76.970937
NY	44.955977	-74.48674
NY	43.330763	-78.123328
NY	40.67317	-73.936055
NY	43.026737	-78.762454
WA	47.628858	-117.551291
NY	42.605453	-74.820584
FL	28.331729	-82.300982
FL	25.766427	-80.304172
WA	47.852847	-117.337529
NY	41.386099	-74.480395
WA	47.188645	-120.95368
NY	42.413508	-74.61939
NY	43.015256	-78.958945
NY	41.686944	-74.677156
WA	47.595155	-122.622513
NY	43.153105	-78.885611
WA	48.676916	-117.809315
NY	44.827274	-73.513225
FL	28.086751	-81.742864
FL	28.072093	-80.596021
NY	43.241967	-73.890739
NY	43.031416	-76.110995
WA	47.754219	-122.124643
FL	26.860103	-82.013411
FL	28.706723	-81.718455
NY	40.684948	-73.980613
FL	28.074144	-82.744889
NY	44.523528	-75.160038
NY	43.001932	-73.660897
WA	47.247871	-122.472793
NY	40.683897	-73.496169
FL	30.213733	-81.539129
NY	42.304064	-73.930812
WA	46.084584	-118.906079
FL	28.017296	-82.746082
NY	43.500975	-75.153257
NY	42.551473	-74.913829
NY	40.750308	-74.00058
FL	30.047063	-82.12691
NY	41.802285	-73.560425
NY	42.437881	-75.567327
NY	42.89274	-76.026459
FL	27.980218	-82.322484
NY	42.055476	-76.027088
WA	47.767169	-122.259737
NY	42.83336	-77.129398
WA	47.551771	-122.144727
WA	47.180684	-119.298979
NY	42.823968	-76.062425
FL	28.324796	-82.481766
NY	43.043116	-76.150796
NY	42.978834	-77.252696
NY	42.488983	-79.238997
NY	42.133206	-79.737701
FL	29.326821	-82.104632
NY	43.33021	-76.260803
NY	44.539717	-75.142415
FL	28.754582	-81.26418
WA	47.899696	-122.255522
NY	41.825708	-73.783655
NY	42.217118	-75.232488
NY	40.777952	-73.988381
NY	44.509143	-75.249795
NY	42.466748	-73.567189
WA	47.633161	-117.654603
NY	40.682088	-73.920638
WA	47.751046	-122.614094
NY	41.089703	-73.844034
NY	41.122622	-73.867258
NY	42.926617	-74.54472
FL	27.566457	-82.269458
FL	27.88403	-82.802466
WA	47.591564	-122.056013
NY	42.719674	-75.558861
NY	41.254331	-73.542714
WA	47.734728	-117.107735
NY	40.685535	-73.737064
NY	41.338568	-73.735548
NY	44.746861	-74.660413
NY	40.76902	-73.113366
NY	41.323246	-73.757911
WA	47.264577	-122.482076
NY	40.664322	-73.984132
FL	28.050121	-81.505211
NY	40.657602	-73.672574
NY	41.412395	-73.752059
NY	42.512632	-76.927019
NY	41.531346	-74.849136
NY	44.552725	-74.317958
FL	30.669276	-87.060696
NY	42.411207	-73.927573
NY	40.661096	-73.952295
WA	47.644181	-118.450679
NY	42.807159	-78.667599
FL	29.928149	-82.179651
FL	27.143931	-82.404959
FL	29.329518	-83.139957
FL	24.723283	-81.063249
FL	26.959685	-81.819036
NY	43.327031	-78.534963
NY	43.222735	-76.982149
NY	43.119217	-76.131931
WA	47.253671	-122.444335
WA	47.592452	-117.34212
WA	46.873509	-122.661394
NY	42.195785	-75.759054
FL	30.160115	-82.639606
FL	26.18437	-81.415175
NY	42.881012	-78.814555
NY	43.096216	-76.047426
NY	43.23941	-77.163811
NY	42.147285	-76.750888
NY	42.73531	-73.437943
FL	30.760299	-85.202225
NY	42.602236	-74.154615
FL	29.509845	-81.18295
NY	40.852728	-73.912455
NY	42.755573	-77.491905
FL	28.334752	-82.269323
NY	44.214452	-73.787317
WA	46.878164	-123.64539
NY	42.317154	-73.748555
FL	27.894389	-81.850798
FL	25.860023	-80.271571
NY	40.760264	-73.97624
NY	42.115457	-76.507823
NY	42.704333	-75.184913
NY	42.371561	-79.468963
NY	42.524691	-78.475474
NY	40.722861	-73.862069
NY	41.119008	-73.732996
NY	41.265953	-73.982912
NY	42.371552	-76.197488
FL	25.767476	-80.234971
NY	42.594627	-79.08404
NY	42.294616	-76.198223
NY	43.285739	-75.626755
NY	42.293905	-74.185279
NY	42.34013	-75.734191
FL	28.550028	-81.104185
NY	40.959347	-73.881329
NY	42.63153	-75.186593
NY	43.232502	-75.07288
FL	27.995287	-81.259332
FL	30.549676	-84.606864
NY	40.758775	-73.967842
FL	28.697081	-81.797564
WA	47.312058	-120.103205
NY	42.150588	-76.055064
NY	40.874878	-73.827653
NY	40.798664	-73.967778
NY	40.57661	-73.84276
NY	42.565736	-73.629023
FL	28.047044	-82.363024
WA	47.232513	-122.359432
FL	26.023267	-80.211942
NY	43.091916	-76.124645
FL	30.970853	-86.311093
NY	42.309805	-73.565617
NY	42.975134	-74.657384
NY	40.756447	-73.974821
FL	30.086746	-85.630745
NY	42.745994	-73.694263
WA	45.923556	-122.450194
NY	43.132167	-74.248494
FL	25.807425	-80.22952
FL	28.572527	-81.121885
NY	44.792956	-73.661296
NY	44.801467	-73.739157
FL	27.937779	-82.347371
WA	46.628757	-120.573967
NY	42.487716	-79.328287
NY	40.745263	-73.711159
FL	29.01123	-82.032463
WA	47.104269	-123.055153
NY	41.28383	-73.893116
NY	44.616648	-75.185085
FL	28.910207	-81.523516
NY	43.224693	-76.840547
WA	46.516754	-121.894411
FL	25.795476	-80.312873
WA	46.181872	-123.057597
NY	40.559668	-74.12241
FL	28.240942	-82.156491
NY	40.750422	-73.996328
NY	42.601799	-74.975717
FL	30.337538	-81.768622
NY	40.699825	-73.290905
FL	30.513484	-86.160893
NY	44.234289	-74.555957
NY	42.243783	-75.90689
NY	44.140791	-74.912493
NY	42.098698	-73.935418
NY	42.972161	-76.227599
FL	27.955426	-81.951673
NY	40.858692	-73.930999
NY	41.415979	-73.725197
FL	27.964651	-81.867153
WA	48.533616	-122.362337
FL	29.150148	-82.137774
WA	47.029716	-123.272999
NY	42.948057	-76.329799
FL	27.529113	-82.731722
NY	41.357119	-74.498396
NY	42.32887	-75.136628
NY	40.622459	-74.028749
NY	40.742794	-73.918216
NY	43.046493	-76.555316
WA	47.75754	-117.407552
WA	46.929426	-117.170603
FL	27.189487	-82.334882
WA	48.051108	-123.360411
NY	43.15566	-74.494888
NY	44.642889	-74.840761
WA	47.672498	-122.707982
NY	44.8532	-74.419121
NY	40.722848	-73.908413
NY	44.283403	-75.857026
NY	43.646953	-73.508308
FL	30.521109	-81.906051
FL	27.742463	-81.723311
FL	25.783676	-80.235421
NY	44.881962	-73.963279
NY	41.287329	-73.790284
FL	28.031495	-82.496367
FL	29.882567	-84.596417
WA	48.798456	-119.025578
NY	42.115853	-75.028814
FL	30.762486	-86.342683
NY	40.759287	-73.979808
WA	47.363745	-122.603703
NY	42.917037	-78.126525
FL	27.768567	-81.19664
NY	43.228955	-77.680927
WA	47.013759	-119.087915
FL	26.381132	-80.170567
FL	28.939718	-81.233099
WA	45.641548	-121.07317
FL	29.761371	-82.398315
NY	42.567313	-76.123795
NY	43.185529	-76.579082
FL	30.687036	-86.566325
NY	42.991124	-75.270758
FL	24.72339	-81.020281
NY	43.341948	-76.665228
NY	42.712176	-74.349066
NY	44.382351	-75.104276
NY	42.082142	-78.425973
NY	41.271614	-73.687334
NY	41.972572	-74.267623
NY	41.682335	-74.05799
WA	46.334539	-122.647324
FL	27.735925	-82.672426
NY	42.398503	-73.626548
NY	42.402816	-76.036582
WA	47.151297	-122.567631
WA	45.851428	-120.354257
NY	40.812242	-73.9532
NY	44.761862	-74.680488
FL	29.565077	-82.417182
NY	42.734157	-77.242693
FL	29.384185	-81.618309
WA	47.627129	-122.637276
NY	42.621627	-73.596089
FL	28.519024	-81.343903
NY	40.765926	-73.985443
NY	44.538648	-75.68666
NY	41.8743	-74.168979
NY	42.399371	-77.026768
FL	26.672643	-80.070613
NY	42.357543	-78.807283
NY	42.738977	-78.312478
FL	28.017577	-80.659539
NY	40.842729	-73.854703
NY	42.931873	-77.011839
NY	43.338817	-76.189586
WA	46.423038	-122.973972
FL	27.617473	-80.423083
WA	47.665198	-117.373399
NY	44.734587	-73.900452
WA	47.209131	-122.397929
FL	25.944859	-80.139067
FL	29.180072	-82.03227
NY	40.866948	-73.362512
WA	47.299889	-117.139491
FL	26.884228	-82.269126
NY	40.750317	-73.813903
NY	42.308884	-75.391644
NY	43.44448	-75.543231
FL	26.097815	-80.319019
NY	40.708857	-74.016217
FL	30.634834	-85.577618
FL	27.933215	-81.092447
NY	41.800316	-73.687324
NY	44.879906	-73.452578
NY	42.674209	-78.084485
WA	47.799507	-117.619375
NY	42.521038	-73.851898
NY	42.259644	-76.842298
WA	46.047069	-118.409275
FL	30.386063	-82.77389
WA	47.250307	-121.045575
NY	44.921678	-74.706763
NY	41.612647	-74.002802
FL	28.853312	-80.993118
WA	46.449869	-120.667145
NY	43.58596	-73.916498
NY	43.100588	-76.321678
FL	30.85525	-86.674139
SD	44.929255	-97.391955
AR	35.961824	-91.819741
IL	37.810121	-88.452662
AR	35.325504	-92.992285
TX	33.604197	-101.894137
OK	36.503442	-96.735613
ME	44.513048	-69.183929
CA	34.200026	-115.286691
MS	33.415601	-88.743329
FL	28.088526	-80.62782
ME	44.258121	-68.567404
OH	40.824607	-82.909054
MT	45.620185	-106.678901
WI	43.11546	-87.991687
FL	28.997288	-81.299521
CA	33.718018	-117.72222
WV	38.139916	-81.29309
IA	42.437722	-94.220655
MO	37.767552	-92.210471
KS	39.784578	-100.459467
MA	41.813034	-70.246666
IN	41.616532	-86.278463
IA	41.390677	-94.813882
NC	36.209675	-78.72704
CA	39.837577	-121.869949
AZ	33.741518	-110.860653
PA	40.328598	-79.949182
OK	34.501771	-97.047346
VT	43.082635	-72.474882
MO	37.898354	-93.620259
NY	41.758563	-74.946306
WI	44.379694	-89.918546
WI	43.85456	-91.132072
NC	35.938422	-81.884521
TX	29.931026	-99.067431
KY	38.303255	-85.485175
SD	45.732219	-102.410975
OH	40.478905	-82.682805
OR	45.548317	-122.827561
IA	41.787073	-95.438704
NY	42.603715	-73.561566
VA	38.874775	-77.119515
AL	32.384949	-87.824556
IL	41.799876	-87.970713
OK	35.889588	-96.088684
ID	44.271785	-112.306237
ID	43.735179	-116.41033
OH	40.668497	-82.909984
IA	41.060681	-92.552769
RI	41.7693	-71.471353
IA	42.120881	-90.329993
WA	47.058452	-122.41648
WV	39.18471	-78.726985
TX	26.131353	-97.754971
PR	18.364161	-65.778288
TN	35.640617	-86.718225
IL	40.092808	-88.406344
PA	40.412707	-78.854245
NE	41.291736	-96.171104
MI	42.693859	-85.980959
KY	37.633196	-82.740742
MA	42.062009	-72.49874
CA	36.26699	-118.776902
MO	39.592806	-95.037469
KS	39.664328	-99.568879
KY	36.745738	-85.181967
MO	39.759092	-94.800879
WA	48.557824	-122.983742
MS	34.330814	-89.483519
NY	40.750629	-73.989426
NV	39.651879	-119.659053
OK	34.663978	-98.437482
AL	30.498046	-88.332468
LA	32.475847	-93.047718
ND	46.97882	-98.960032
NE	41.147084	-96.523011
MI	42.869816	-85.969722
TX	34.558293	-101.803862
TX	30.730427	-96.880743
MO	39.96045	-92.684957
PA	40.303771	-79.653058
NJ	40.250861	-74.004581
FL	28.580344	-81.439562
NJ	39.465465	-74.965279
WI	42.712827	-89.45123
WI	44.356483	-91.443718
TN	36.176184	-88.277355
AR	34.968975	-92.626882
CO	39.745486	-104.986336
VT	44.281506	-72.207573
FL	30.557064	-87.259592
KS	39.760857	-99.119565
MA	42.488896	-70.964694
TX	30.180626	-95.70925
NY	43.078904	-74.864422
VA	38.184716	-77.662559
SD	44.183216	-103.326118
IN	41.206938	-85.591994
OH	40.057901	-83.307323
IN	39.688598	-86.594745
IN	39.861314	-85.147437
MI	42.258533	-84.344285
TX	30.667044	-96.361631
FL	30.527068	-83.388742
NJ	40.689339	-74.472198
KS	39.867079	-96.896534
OH	40.333611	-84.218308
ND	46.979437	-103.349989
MA	42.654906	-71.920942
UT	39.488381	-111.634051
MD	39.091857	-77.198452
SD	44.562302	-96.591264
NJ	40.828399	-74.093886
MN	44.081907	-91.73508
CA	40.364148	-121.841348
KS	39.069404	-94.717837
TX	32.831019	-97.144339
LA	30.75711	-91.07376
SC	32.488929	-80.989142
NC	35.616949	-77.402789
PA	40.760116	-78.450043
NE	40.935601	-96.543431
AL	33.622079	-86.221589
OR	45.44739	-122.795294
MI	43.088821	-82.490486
IA	41.029639	-95.051602
MN	43.525185	-96.358365
CA	38.751038	-121.832156
PA	39.764089	-79.937419
KS	38.413332	-96.103875
WI	43.722489	-87.856793
ND	48.624861	-98.042871
KY	37.359184	-82.309224
OK	35.565419	-97.575218
PA	41.969142	-79.477037
OH	41.24112	-80.886138
KY	38.271432	-83.061941
MS	32.980751	-89.108325
NY	41.403723	-74.425265
DE	39.757783	-75.639143
TX	30.69986	-94.163
NC	36.044098	-82.003691
MO	39.82473	-91.738022
GA	33.527993	-82.5104
KY	37.785068	-87.527383
MI	42.465635	-83.363784
AL	32.510383	-86.813834
KS	38.889721	-97.09319
PA	41.057236	-75.465137
WI	43.293776	-90.022327
PA	40.808151	-77.812525
IL	41.689533	-89.545604
MN	45.521519	-96.440429
VA	36.711382	-82.833676
NE	41.270638	-96.647937
IL	41.92138	-87.892412
WI	46.362341	-91.116899
IN	38.328025	-86.105996
WA	47.912402	-122.302114
FL	28.625476	-81.36459
ME	43.884294	-69.479184
PA	40.639461	-80.339953
KS	38.115643	-97.893663
IL	39.965322	-88.848695
IL	41.768399	-88.136616
MA	42.549489	-71.913219
FL	30.007626	-82.341422
TN	36.127152	-88.959639
LA	30.433837	-91.082468
DE	38.912195	-75.611322
ND	48.10469	-101.543429
NH	42.740651	-71.318715
TX	32.660114	-96.759227
NJ	40.726001	-74.047304
LA	30.105386	-93.037173
WY	43.8397	-104.567814
MN	43.884346	-92.503744
FL	27.92485	-82.379447
CT	41.308873	-73.363661
KS	37.446615	-94.691566
VA	38.368552	-78.011837
VA	38.428509	-78.267848
IL	40.557119	-89.768481
MD	38.974203	-76.594942
VA	37.840771	-75.633717
NY	42.082142	-78.425973
TN	35.886984	-86.35778
IA	42.570346	-91.748063
IA	42.762431	-91.320305
IN	39.566614	-85.91406
MI	41.827553	-86.600498
TX	29.569927	-95.106637
MO	40.23408	-93.288613
MD	38.745514	-76.840572
NY	41.729581	-74.961146
KS	38.529808	-97.675384
TX	27.43807	-99.001969
KS	37.472432	-95.370691
WV	38.560972	-82.022361
KS	39.248329	-95.428183
NY	40.864728	-73.889855
NY	42.565932	-75.955301
MI	44.280833	-83.71748
SD	43.548613	-96.633203
FL	28.005662	-81.702448
NC	35.793	-77.633263
NY	42.244157	-75.989275
GA	33.514565	-83.862612
RI	41.475117	-71.772617
IN	41.25163	-86.735127
PA	39.986162	-75.150671
IA	42.255159	-91.726637
NY	41.446322	-74.856932
MN	46.877143	-96.709806
WI	45.206757	-90.484132
PA	41.938208	-76.800579
NY	42.721081	-74.382064
SC	33.554433	-81.69588
MT	46.636196	-110.965623
MS	33.350655	-90.583441
NC	34.664035	-77.463687
IL	38.6516	-90.163909
MS	34.855985	-88.286923
NY	42.501093	-75.140874
MD	38.508689	-76.687344
TN	35.146285	-89.981523
IL	42.112176	-87.940168
ME	45.519867	-68.647416
PA	41.122633	-75.45882
KS	37.471611	-94.881385
SD	44.76048	-96.668424
MO	37.858464	-91.426693
MN	47.742195	-92.757902
NE	41.206972	-103.769557
KS	37.938907	-101.264981
OH	41.022156	-81.427942
IL	41.828292	-88.407334
WA	46.084584	-118.906079
MA	42.247955	-71.76678
ID	43.63848	-111.132302
SC	34.317738	-79.931655
AR	34.257661	-92.012103
NY	42.174736	-78.94734
NY	42.760644	-77.90355
FL	28.470392	-81.386077
OR	42.399541	-121.080557
TN	36.344296	-89.522851
NY	42.479801	-75.622857
MA	42.207254	-70.770188
IA	41.573966	-94.339598
AR	35.863996	-90.94278
VA	37.739451	-76.50021
NH	43.378281	-71.604226
FL	29.188034	-82.991541
WA	47.946017	-122.231795
KS	38.927648	-99.216051
KS	37.714891	-97.499024
CA	38.819795	-121.277439
KY	37.754734	-87.689478
MA	42.356719	-71.250479
OR	44.032396	-123.095799
VA	37.273986	-75.86913
KS	39.198095	-95.231788
FL	28.550028	-81.104185
MA	42.314564	-73.267694
IL	42.079837	-88.046403
MD	38.983971	-76.623121
CA	36.620989	-121.487916
GA	31.27433	-84.047656
MO	39.656057	-93.243509
KY	36.845273	-86.882321
CA	37.912274	-121.843071
TX	32.934572	-96.554399
MO	37.151512	-89.610468
MS	34.671205	-88.238068
CA	36.005488	-120.027031
NY	40.756447	-73.974821
PR	18.369376	-66.062804
TN	35.944976	-83.875822
UT	39.283156	-110.961933
VA	37.073526	-76.493022
VA	38.785864	-77.286156
WI	43.276444	-88.715408
NE	41.54148	-96.685416
MO	38.635322	-92.584502
SC	34.442018	-79.880497
NC	34.088079	-77.852599
MI	43.382803	-84.816107
IN	38.148843	-86.049282
ME	43.962115	-70.524465
IL	39.250015	-88.862961
MN	45.102011	-94.368691
MS	33.94295	-88.868022
IA	41.913181	-92.112381
VA	37.457072	-77.307326
IN	41.332568	-85.710285
IL	39.935302	-87.83913
HI	19.100167	-155.725803
CA	33.701121	-117.817338
MA	42.667059	-72.339655
IN	38.459992	-85.615235
PA	39.94545	-75.602401
KY	37.242524	-84.89986
AL	32.601807	-86.516424
KS	38.959356	-94.716155
TX	31.773452	-106.37709
GA	34.152968	-83.262772
AR	36.16722	-94.240112
CO	37.403455	-105.415437
MO	37.25807	-93.343673
WV	38.889106	-81.682596
CA	33.663011	-117.730745
CA	40.23548	-123.845935
SD	45.626851	-98.270454
PA	42.110857	-80.153383
NY	43.31888	-73.669061
NJ	40.430006	-74.417344
WV	38.777546	-80.656974
PA	39.990302	-75.893598
WA	47.629341	-117.406269
MS	32.431958	-88.641888
TX	32.989797	-94.936022
KS	38.378672	-98.095004
AZ	32.376306	-110.760458
CA	33.637771	-117.875189
MI	43.638343	-86.349283
IA	40.84047	-92.284098
LA	31.257037	-93.016983
NC	35.773406	-80.901036
NY	42.500258	-74.160591
CA	34.141783	-118.847732
MI	43.611483	-85.797989
OK	34.545031	-98.508297
SC	32.538432	-80.702594
OH	40.389346	-82.98071
MO	38.746799	-90.213103
ME	44.404619	-69.040297
OH	41.151895	-80.751899
PA	40.046023	-79.258458
MO	39.428482	-92.504195
SC	34.848567	-82.402871
KY	38.25247	-85.753812
ME	44.239876	-68.354598
NC	35.571141	-78.287178
IN	40.842697	-85.489225
AR	33.212137	-91.512163
DE	38.621587	-75.104645
AZ	31.838223	-110.955483
FL	30.715807	-85.078384
MN	43.867848	-94.742716
AL	30.467608	-87.692401
FL	27.978147	-82.781523
MN	47.799949	-96.798532
MN	44.779761	-95.370482
MO	38.984966	-94.193874
WY	44.971811	-108.622097
MS	34.950609	-90.03355
TX	31.882997	-101.030277
TN	36.046851	-89.443779
ND	48.323898	-97.81439
SC	34.59755	-82.756844
IL	38.331439	-89.3674
IL	40.091056	-88.503949
CO	38.806509	-103.474701
NC	35.615785	-82.517148
LA	32.055505	-92.164903
TX	32.449368	-97.76658
MO	38.36198	-90.96706
OH	41.041555	-81.559791
TN	36.526206	-81.796303
WV	39.471673	-79.67596
TX	32.986006	-96.767999
TX	30.867257	-93.997666
IL	40.333536	-90.307389
TX	29.447899	-96.397296
AK	58.962101	-163.118947
OH	40.849371	-82.57178
MO	39.487839	-94.763263
MN	43.702814	-93.912041
KS	39.655509	-97.17341
MS	31.533354	-90.490661
OH	39.200697	-83.777545
MN	47.256021	-91.356586
NJ	40.448255	-74.444395
IL	39.540479	-90.331705
TX	34.394837	-100.892561
OR	45.351892	-123.23484
MI	42.603479	-83.911173
TX	33.620131	-99.263681
MI	42.1779	-85.234287
TX	33.495136	-99.642309
VT	44.907921	-72.203948
NM	35.140444	-106.638281
TX	28.641577	-100.389477
MN	44.737166	-93.032909
IA	41.950237	-95.470108
WI	43.827363	-87.9915
OH	40.629918	-80.959514
WA	47.071971	-124.152461
CA	37.012368	-122.000537
IN	41.232725	-85.826346
FL	28.508779	-81.070334
NJ	39.916612	-75.109169
TX	28.69381	-99.824936
FL	29.902484	-85.242169
MO	39.095462	-92.705966
FL	28.014096	-82.449816
PA	41.185011	-74.97889
VA	37.372437	-79.318718
WI	42.731827	-87.820925
CA	38.888405	-120.842623
IL	40.208276	-88.808015
NC	35.233125	-81.574711
MI	42.970044	-84.916118
TX	26.409709	-98.224206
OR	45.224241	-122.8198
LA	32.046684	-93.865925
ID	48.115891	-116.128983
MD	39.642203	-76.673693
KS	37.661	-97.312573
MT	46.272241	-113.435709
IL	39.480647	-89.982149
MS	30.50028	-88.655024
VA	37.823118	-75.994287
PA	40.786244	-80.391487
IN	39.309983	-84.900711
IN	39.868939	-85.976532
MI	42.688531	-83.05483
UT	41.801798	-111.910101
IL	40.600817	-88.023748
IL	41.155397	-88.157189
IL	40.46483	-88.271245
MN	47.877563	-92.768568
AL	32.444907	-88.193305
SC	33.032704	-80.84452
CA	34.926948	-116.709279
TN	36.204255	-86.723997
GA	32.607654	-83.269106
NY	43.140163	-77.650275
MO	39.280278	-90.980854
AL	33.727106	-86.763967
CO	38.537083	-106.635214
IL	41.426684	-87.621223
KY	37.676288	-83.0225
NY	41.836548	-73.760423
GA	32.56204	-83.159741
TN	35.035472	-87.291424
NJ	40.637852	-74.368244
MS	30.627655	-89.63128
NV	41.263287	-118.174506
HI	22.020489	-159.617765
MO	38.172743	-92.557722
NC	35.952564	-79.636747
PA	40.548196	-75.596131
GA	34.496921	-84.887942
NJ	39.59823	-75.035749
CT	41.296897	-72.938596
AL	30.869984	-88.118401
FL	27.990179	-82.743298
CA	40.570081	-122.067214
NH	42.903656	-72.248052
NC	36.164963	-79.446213
WA	46.025434	-122.359589
MN	43.669878	-93.826733
VA	37.518917	-75.810482
SD	45.537847	-98.339885
MT	48.545453	-114.591981
VA	38.840456	-77.891136
AL	34.265451	-86.712779
WV	37.825085	-81.38583
KY	39.05906	-84.542748
GA	33.959535	-84.105011
AL	33.587299	-86.336607
IA	43.01825	-94.855316
IN	39.791725	-87.369135
IN	39.895139	-85.643767
PA	42.160153	-79.984376
NY	40.626453	-73.725825
LA	30.7513	-91.566273
PA	40.988562	-75.151193
TX	34.278925	-101.894088
KY	37.8754	-82.533718
AL	31.33494	-85.511331
IL	41.512158	-89.719934
OH	41.097937	-80.759813
VA	36.697808	-77.935481
KS	38.945805	-100.970176
AL	30.658865	-88.177975
OH	40.782408	-81.371185
CA	36.133527	-119.299856
OH	41.459359	-80.942716
CA	32.68018	-117.047627
GA	34.914393	-83.402766
WV	37.333273	-81.311849
PA	40.743732	-79.46114
NC	35.567478	-77.280169
IL	38.155348	-89.752849
RI	41.819459	-71.4115
MT	45.567085	-104.539066
