25.558428	-80.458168
25.737777	-80.22477
25.753877	-80.22527
25.754277	-80.203519
25.759926	-80.187519
25.766427	-80.304172
25.767476	-80.234971
25.767977	-80.271372
25.772876	-80.187019
25.775926	-80.205019
25.779076	-80.19782
25.782275	-80.179407
25.783426	-80.204469
25.783676	-80.235421
25.790376	-80.288372
25.795476	-80.312873
25.800075	-80.280972
25.807425	-80.22952
25.811575	-80.236821
25.813625	-80.203169
25.814275	-80.187219
25.826996	-80.319991
25.829024	-80.286355
25.830124	-80.292572
25.832074	-80.20942
25.836746	-81.121963
25.846874	-80.20827
25.851523	-80.23812
25.852073	-80.182118
25.852273	-80.207219
25.853667	-80.174618
25.855534	-81.38719
25.859523	-80.22387
25.860023	-80.271571
25.865523	-80.193619
25.873412	-81.159938
25.874473	-80.350023
25.891822	-80.372824
25.891872	-80.22267
25.893422	-80.175768
25.896522	-80.156988
25.909809	-80.388874
25.909923	-80.361224
25.910972	-80.290572
25.912671	-80.195719
25.92862	-80.182969
25.94262	-80.214621
25.94497	-80.21452
25.954336	-80.182018
25.959719	-80.140267
25.971728	-97.469871
25.981006	-97.520941
25.992118	-80.146701
25.996668	-80.257444
26.004868	-80.313445
26.006779	-97.547392
26.013368	-80.144217
26.014314	-81.585552
26.022217	-80.155017
26.023267	-80.211942
26.029582	-80.248916
26.039737	-80.365429
26.042638	-81.718172
26.052155	-97.514466
26.062416	-80.159667
26.091514	-80.192966
26.092209	-97.953259
26.097815	-80.319019
26.098629	-97.5069
26.115558	-81.523853
26.118429	-81.736052
26.125242	-97.475663
26.133968	-81.795309
26.142322	-80.231595
26.14326	-81.389124
26.145724	-80.448254
26.153819	-80.25357
26.174402	-97.683666
26.178744	-98.134649
26.178752	-81.745447
26.182171	-98.33773
26.18437	-81.415175
26.185202	-97.536807
26.185789	-98.272287
26.187256	-81.711048
26.188911	-97.764271
26.190402	-97.542263
26.191666	-81.803944
26.193734	-98.101526
26.193769	-81.763609
26.209065	-98.075583
26.211241	-98.134864
26.221712	-98.218896
26.229639	-98.192732
26.239288	-81.66871
26.241595	-81.807056
26.244651	-97.720569
26.245051	-97.74157
26.253416	-81.764364
26.25671	-98.198929
26.269305	-98.224364
26.282328	-81.757284
26.289057	-80.129816
26.297428	-97.98837
26.319405	-98.190922
26.326284	-98.233488
26.328674	-98.139672
26.330438	-81.587104
26.332751	-97.96224
26.339353	-98.737359
26.345298	-97.791472
26.406243	-97.791701
26.409709	-98.224206
26.417824	-97.79468
26.421394	-98.848757
26.458308	-82.100065
26.464183	-81.504661
26.472274	-81.705902
26.510436	-98.746365
26.521464	-82.180242
26.561287	-97.429952
26.584581	-99.004493
26.595182	-81.6815
26.612772	-81.479912
26.623067	-80.17864
26.624433	-82.128052
26.630066	-81.090897
26.645895	-80.430269
26.649816	-80.294771
26.658313	-82.1434
26.690881	-81.448873
26.763312	-81.438833
26.879424	-82.266405
26.901981	-82.000005
26.923302	-99.215337
26.945418	-99.203985
26.946449	-81.309114
27.023059	-98.261049
27.060576	-82.352038
27.064882	-82.400124
27.07069	-98.692717
27.071318	-98.686327
27.085985	-82.438918
27.090034	-82.370028
27.09639	-82.433818
27.106451	-80.45192
27.108081	-80.230818
27.116964	-97.612449
27.120281	-81.390945
27.127372	-82.423776
27.143931	-82.404959
27.144031	-82.464468
27.146963	-82.425512
27.167521	-82.380967
27.17537	-80.241512
27.186075	-81.866661
27.186146	-81.809939
27.189748	-80.254768
27.203827	-81.864443
27.203872	-82.443249
27.205819	-80.195911
27.213378	-82.488818
27.216626	-80.827757
27.222302	-97.793153
27.223209	-98.145056
27.227589	-82.432111
27.229227	-82.459848
27.231941	-82.3504
27.241077	-82.351349
27.242689	-82.475145
27.256626	-82.539819
27.297631	-80.802656
27.297687	-97.787713
27.310774	-82.520868
27.315242	-98.164332
27.326863	-82.543319
27.331628	-82.528488
27.335023	-82.537169
27.337173	-82.514176
27.363072	-82.478376
27.363738	-99.481919
27.368769	-82.526768
27.391447	-81.228096
27.393804	-81.287076
27.404679	-99.474294
27.404731	-82.470456
27.405429	-82.543519
27.415606	-82.528065
27.420316	-80.945361
27.421023	-97.882432
27.422876	-97.84068
27.427213	-82.438689
27.429451	-98.838546
27.439419	-82.577779
27.450538	-81.899723
27.454723	-82.535883
27.457947	-81.373012
27.462213	-99.475032
27.466869	-82.456033
27.467817	-82.512018
27.471256	-82.682262
27.471379	-82.37934
27.473598	-82.660725
27.475853	-82.616719
27.485803	-81.407884
27.515879	-99.494078
27.518602	-81.784123
27.546332	-82.496732
27.556714	-99.475079
27.565464	-99.476792
27.566457	-82.269458
27.577315	-82.516004
27.592468	-98.414188
27.623349	-97.749935
27.633281	-97.763356
27.63573	-99.592284
27.659473	-98.012331
27.660242	-98.517894
27.69913	-82.45263
27.699258	-81.949419
27.703829	-98.055296
27.709049	-80.572557
27.72938	-81.55934
27.732094	-99.505138
27.73383	-82.297468
27.752905	-80.474297
27.764761	-82.273409
27.775251	-80.609403
27.795517	-97.752083
27.799123	-80.483098
27.804485	-97.80874
27.83083	-82.356458
27.839698	-82.772483
27.84343	-82.488413
27.844612	-81.835864
27.846419	-82.301249
27.846601	-82.795385
27.849135	-82.494582
27.850547	-82.826267
27.854588	-82.754528
27.855686	-81.430915
27.867201	-82.529567
27.867945	-80.541647
27.871964	-82.438841
27.873566	-97.224236
27.88015	-82.753373
27.883949	-82.826525
27.88403	-82.802466
27.891809	-82.724763
27.893718	-82.205331
27.89417	-82.674571
27.894389	-81.850798
27.899181	-98.614928
27.90045	-82.715166
27.903679	-82.294021
27.906823	-82.176749
27.908479	-82.756823
27.911823	-82.385728
27.916038	-82.734299
27.916998	-82.802668
27.918445	-81.790794
27.921056	-82.508867
27.924577	-80.523463
27.92485	-82.379447
27.925501	-82.725852
27.930552	-82.465326
27.933215	-81.092447
27.936416	-80.555597
27.937779	-82.347371
27.941424	-97.581752
27.942099	-82.512017
27.942648	-82.513067
27.945389	-97.245888
27.946665	-82.427265
27.946998	-82.794324
27.950898	-82.461517
27.955426	-81.951673
27.963896	-81.917604
27.964959	-97.668225
27.966697	-82.556868
27.973917	-97.421131
27.975742	-82.240415
27.976883	-81.614414
27.978147	-82.781523
27.979489	-97.538993
27.984091	-81.716682
27.984851	-82.704321
27.986147	-82.463804
27.986538	-82.013855
27.990179	-82.743298
27.995287	-81.259332
27.995997	-82.375733
27.996097	-82.582035
27.999687	-82.287957
28.000693	-97.539384
28.002553	-81.61864
28.002755	-82.545466
28.009099	-81.677776
28.010895	-82.773995
28.012189	-80.585519
28.012823	-97.556615
28.013108	-97.09364
28.014096	-82.449816
28.017296	-82.746082
28.020992	-81.985185
28.024961	-97.870486
28.026337	-82.613819
28.030714	-82.386351
28.031495	-82.496367
28.039847	-82.548749
28.040526	-99.356329
28.047044	-82.363024
28.049648	-82.006855
28.050121	-81.505211
28.050324	-82.677379
28.051946	-80.739647
28.054195	-82.442683
28.058922	-97.052415
28.059994	-82.407887
28.059997	-81.956122
28.060825	-82.391666
28.066478	-82.611596
28.067043	-82.778424
28.070458	-97.101567
28.072093	-80.596021
28.072671	-82.559501
28.074809	-82.554404
28.076299	-82.485188
28.077403	-82.444209
28.086751	-81.742864
28.088526	-80.62782
28.092775	-82.278977
28.094636	-81.498979
28.094746	-81.947117
28.097783	-97.206225
28.107943	-80.579625
28.119579	-82.451959
28.127834	-82.350338
28.128688	-82.584113
28.147923	-82.037153
28.164093	-81.647317
28.167211	-81.631589
28.176194	-81.959132
28.178966	-97.74564
28.191434	-82.724448
28.196394	-82.762191
28.197539	-82.039587
28.203877	-81.487992
28.20592	-82.306326
28.206879	-97.334538
28.210733	-80.680583
28.21206	-97.712708
28.21305	-82.16568
28.216262	-80.697829
28.240543	-82.446251
28.240942	-82.156491
28.243011	-81.400997
28.243436	-99.278563
28.271989	-82.284738
28.281826	-97.297783
28.28714	-80.723065
28.297638	-81.32402
28.303738	-81.589782
28.306726	-80.686159
28.307138	-81.461385
28.308115	-97.152097
28.315086	-80.723445
28.324796	-82.481766
28.326039	-81.405894
28.329785	-80.732327
28.338951	-99.098369
28.350458	-98.56876
28.360086	-82.62074
28.382489	-82.64803
28.385285	-81.472748
28.385549	-81.505894
28.386561	-80.799662
28.388834	-81.175651
28.390234	-81.433155
28.393116	-97.776017
28.399634	-81.290418
28.411534	-81.525044
28.417368	-81.332763
28.421814	-98.071902
28.42297	-99.75426
28.424535	-97.732736
28.427276	-96.667313
28.427535	-80.828991
28.430213	-82.661555
28.43522	-81.349743
28.442926	-81.402613
28.448923	-99.759184
28.452157	-81.46784
28.45663	-80.797847
28.458661	-96.892788
28.463682	-81.394771
28.465553	-81.151009
28.467101	-81.241651
28.470392	-81.386077
28.481031	-81.543979
28.486379	-81.009032
28.488192	-97.730956
28.489931	-81.406142
28.494385	-81.29024
28.505896	-82.422554
28.508779	-81.070334
28.509319	-82.295675
28.509529	-80.831574
28.510802	-81.34349
28.51103	-81.357841
28.51633	-81.451559
28.519024	-81.343903
28.52038	-81.483543
28.527798	-97.783069
28.52823	-81.408642
28.529477	-97.592509
28.529582	-81.175502
28.535094	-81.220237
28.538407	-81.520774
28.545179	-81.373291
28.545385	-81.650667
28.548379	-81.420092
28.548877	-80.853421
28.550028	-81.104185
28.550978	-81.621546
28.551137	-97.009923
28.551479	-81.30514
28.556479	-81.33664
28.564167	-82.416515
28.566338	-81.260818
28.569438	-81.530251
28.572527	-81.121885
28.575428	-81.395503
28.578234	-81.831883
28.580344	-81.439562
28.581499	-81.685146
28.58299	-81.894119
28.584025	-81.779423
28.586197	-82.395858
28.587996	-81.870269
28.589077	-81.227652
28.594747	-81.496741
28.59965	-81.433892
28.604951	-82.531987
28.613308	-81.258108
28.616396	-97.808154
28.625476	-81.36459
28.627958	-82.536465
28.635425	-81.488843
28.641577	-100.389477
28.64364	-82.263836
28.647306	-82.108078
28.649465	-96.894486
28.649645	-95.962269
28.651275	-81.34184
28.65503	-82.267706
28.660674	-81.113444
28.661468	-81.313989
28.664092	-97.460854
28.666574	-81.207353
28.676288	-82.149168
28.677805	-97.260556
28.692323	-96.825416
28.698542	-81.569764
28.699314	-80.895344
28.705924	-81.340639
28.706723	-81.718455
28.710129	-81.683696
28.712017	-81.808159
28.717472	-81.583045
28.72449	-81.294452
28.731322	-81.537602
28.735643	-82.061556
28.744752	-81.22328
28.74751	-81.895885
28.7508	-82.513889
28.751078	-81.107884
28.752488	-97.033759
28.754582	-81.26418
28.754719	-95.945896
28.758895	-81.888695
28.763313	-99.217995
28.767762	-81.725272
28.77016	-80.872042
28.775537	-82.059745
28.777373	-97.026681
28.777849	-82.360295
28.785811	-98.488586
28.787963	-82.567981
28.788589	-98.139626
28.793491	-81.299169
28.794935	-96.974119
28.803207	-82.32167
28.80722	-81.250236
