10	0.0	0.0	0.0	0.0	0.0	0.0	0.17707407723443663	0.017310150909616157	0.0	0.0	0.0	0.0	0.0	0.0	0.24852998154845637	0.014195744284406713	0.0	0.0	0.0	0.0	0.0	0.0	0.261698278488567	0.008828954209632298	0.0	0.0	0.0	0.0	0.0	0.0	0.25283905511183075	0.017177077450800854	0.0	0.0	0.0	0.0	0.0	0.0	0.18714176496641116	0.020300767284629036
20	0.0	0.0	0.0	0.0	0.0	0.0	0.1725021939058137	0.00810562807714021	0.0	0.0	0.0	0.0	0.0	0.0	0.22471575216286163	0.010436769398280378	0.0	0.0	0.0	0.0	0.0	0.0	0.2408717495771922	0.014025521656820883	0.0	0.0	0.0	0.0	0.0	0.0	0.24897868938051437	0.010075572649751686	0.0	0.0	0.0	0.0	0.0	0.0	0.1752312310247726	0.014050511348456437
30	0.003333333333333333	0.007153072067300874	0.1	0.21459216201902623	0.0064516129032258064	0.013844655614130721	0.17983608000504328	0.01721483983798292	0.1	0.21459216201902623	0.1	0.21459216201902623	0.1	0.21459216201902623	0.23441682090416455	0.03704591843192431	0.03333333333333333	0.07153072067300872	0.1	0.21459216201902623	0.05	0.10729608100951311	0.2490532810825005	0.036237940159790136	0.03333333333333333	0.07153072067300872	0.1	0.21459216201902623	0.05	0.10729608100951311	0.25698451517556375	0.03264925148312426	0.004545454545454545	0.009754189182683008	0.1	0.21459216201902623	0.008695652173913044	0.018660188001654452	0.1761612876918144	0.018827711385718274
50	0.002	0.004291843240380524	0.1	0.21459216201902623	0.00392156862745098	0.00841537890270691	0.183331981464858	0.013940130941715315	0.016666666666666666	0.03576536033650436	0.1	0.21459216201902623	0.02857142857142857	0.06131204629115032	0.22544727702051262	0.017398677188024948	0.0058823529411764705	0.012623068354060366	0.1	0.21459216201902623	0.01111111111111111	0.02384357355766958	0.23100100883850566	0.014474258945505183	0.014285714285714285	0.03065602314557516	0.1	0.21459216201902623	0.025	0.05364804050475656	0.24423373061616216	0.013791501340225365	0.005	0.01072960810095131	0.1	0.21459216201902623	0.009523809523809523	0.020437348763716782	0.1783532652590177	0.013524379930873062
100	0.005	0.004798426617131911	0.4	0.35042753316484704	0.009862162686856923	0.00943989481826453	0.1862725008438389	0.009210324849863711	0.04376734376734377	0.04886972790725259	0.4	0.35042753316484704	0.07640692640692641	0.08165212958838304	0.23088534378822329	0.01772689860828139	0.022539136302294198	0.023524372401312284	0.4	0.35042753316484704	0.042147334147334146	0.043109548030648634	0.22733123426373658	0.01731166216539753	0.03780284043441938	0.04702362613192847	0.4	0.35042753316484704	0.06598086124401914	0.07771590097205795	0.24090093810792731	0.01859368649383375	0.013225806451612903	0.014818021994073886	0.25	0.288349553493672	0.024864718614718614	0.027757666689899756	0.17233408322979832	0.006253307437407702
150	0.005333333333333334	0.0035685793251656883	0.6	0.3504275331648471	0.010561171139769954	0.007049975082204838	0.18615367611969885	0.0061087129765223565	0.029384456123586554	0.018844512675977112	0.55	0.3374097345957878	0.055084811702458755	0.034830828846537515	0.21677437764584928	0.011742890195910178	0.021232070621605505	0.018054621129490227	0.6	0.3504275331648471	0.04042218275726575	0.03355749128286943	0.2197806322911727	0.01371153760121065	0.029077403767411702	0.020158121709513727	0.6	0.3504275331648471	0.055074074074074074	0.03756310991799149	0.23322059721598198	0.01330204112766896	0.014455409356725147	0.01106993713387478	0.4	0.3117951827722808	0.027592552637924688	0.020935121328823008	0.1693906468634467	0.006891643107245612
200	0.007000000000000001	0.0028612288269203494	0.9	0.21459216201902623	0.013871383462145937	0.005636127373783675	0.187754676888666	0.0045608374273689465	0.040522878304712795	0.02043195625629443	0.8666666666666668	0.21852996133253674	0.07584575379764505	0.036537790849265304	0.22055674216522947	0.010601510319946906	0.026704981837030788	0.01902929405207991	0.9	0.21459216201902623	0.05076541004286082	0.03466882856353705	0.21869839895776777	0.0117267143741774	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.021695110816312625	0.013622513742321984	0.5666666666666667	0.297806138284623	0.041346776142832185	0.025420729735732343	0.1606014177309508	0.01085366203213043
300	0.005666666666666667	0.002145921620190262	0.9	0.21459216201902623	0.011251764766364648	0.004246221759480871	0.1866387511754398	0.0039601197179440694	0.02674301210642943	0.015271982787311943	0.9	0.21459216201902623	0.05126390203402068	0.028522233241260447	0.20913553097560955	0.007927151087252922	0.016649453644170392	0.009373419050086032	0.9	0.21459216201902623	0.03243078534014977	0.01791552210457034	0.20447838610399965	0.007033794453956729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.015342336793225195	0.008937201808083266	0.39999999999999997	0.22111620474311688	0.029298299386936767	0.016873576021547924	0.14591605639099592	0.006474886823919707
400	0.006750000000000001	0.002123450617509152	1.0	0.0	0.013392243084287794	0.004182887339952413	0.18935787277532104	0.0032966986424104064	0.02438910477432534	0.012217885189904593	1.0	0.0	0.04708209991334006	0.022943573177827713	0.2053526543642291	0.00740922071313777	0.01753218348703695	0.00883369142269152	1.0	0.0	0.03417722210916384	0.01667968053174432	0.20292544865061676	0.00607585527806418	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.017725032849754383	0.01147044370763513	0.36833333333333335	0.14779650202220618	0.03340160371253219	0.020767706293069496	0.14195558988171403	0.007388494416919477
500	0.005800000000000001	0.001859798737498227	1.0	0.0	0.01151983610441972	0.00367251917494962	0.18775108859447737	0.002478921479130728	0.01539352545390579	0.007287547551820633	0.975	0.05364804050475655	0.030096981703280123	0.01402452753262986	0.2001098574132195	0.00636211370965022	0.010903593276800702	0.005728976297109017	0.925	0.1145050228155953	0.021436599070584084	0.011143597028270304	0.1968466987257718	0.005860051001246164	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.015759862405439858	0.009913312622207638	0.2683333333333333	0.14370080866160773	0.029243152341088662	0.017786105485899005	0.12804469728100099	0.004186421175127388
