0.5	234.7	15.190976303187362	266.1	19.17890561309482	31261.3	27764.87163801582	46.9	5.152694995436854
1.0	251.4	39.047125959486436	274.0	21.97751563757833	26005.1	20354.985874121154	50.2	3.7687934069142077
2.8	208.7	37.95990516221029	238.0	23.163145076608227	6963.7	2162.9951318815315	41.9	2.9570837992860466
3.9	193.7	11.007599491442265	232.6	24.465597922307147	4860.9	2473.784226294613	44.4	2.563156432213999
4.0	177.3	5.32459617285668	214.1	15.848373333437094	2744.2	1971.2706622914839	39.9	2.6272329085941353
5.0	187.5	15.950709166052775	235.6	40.31211481646677	4131.8	1614.2518200392851	41.1	3.346689964128736
10.0	207.7	14.833098416851414	234.9	13.422068342695919	4235.7	1318.7388240473715	43.7	4.580759439656267
20.0	235.1	28.1152132290687	258.6	24.91118324961703	10317.7	4151.750902403188	47.4	3.705816036448652
30.0	288.8	19.94617183481582	307.3	15.295034498947688	31835.1	17138.252372026556	48.3	2.7527712879932476
50.0	280.2	16.33909475289252	260.6	7.183052143483297	72891.5	26923.6112989477	48.5	4.715062903079873
