10	3.2	0.8341843824958605	4.3	0.8493802470036608	4.1	0.7468026486294757	5.7	1.110455403877166
20	7.1	1.2974497585648548	9.5	1.5089422056526882	8.6	1.2875529721141572	11.9	2.445681262143536
30	11.5	2.64276731098294	13.5	2.5840318148196237	12.9	2.2266629821326798	16.1	2.1802206943334888
50	19.7	4.479102714160504	23.5	5.598164386653897	21.3	3.8923492756945643	28.4	4.659939606475604
100	43.7	7.583943248996526	52.2	10.18050788831284	48.2	9.738691554002518	35.9	9.405405792202693
150	76.4	14.83706478573171	90.2	14.567701484585687	71.2	10.72865431561666	45.7	13.617352723785924
200	118.4	23.365923507877877	129.9	18.299705821569916	NaN	NaN	46.0	8.748999613670124
300	197.1	23.02900418941297	226.8	27.64049231659957	NaN	NaN	60.8	11.555256025895746
400	290.1	28.36885295735448	322.1	28.254996844381353	NaN	NaN	71.4	11.008296711844206
500	414.1	28.37065651330614	416.4	35.012369758358254	NaN	NaN	76.0	12.130732930866131
600	515.7	19.379545563402665	530.1	33.28669616462409	NaN	NaN	78.6	7.246877535601109
700	589.5	33.047270365039225	634.6	28.635883677931083	NaN	NaN	77.9	8.908087998891792
800	721.1	44.26179734845841	741.9	43.96021105176816	NaN	NaN	82.6	7.0173058830294694
900	851.3	22.16771540786285	860.0	39.96897033549901	NaN	NaN	88.4	9.819268788255059
1000	933.7	32.656026382951126	964.5	26.966702217735115	NaN	NaN	77.9	12.41197140650912
2000	1940.8	29.21537412911223	1987.5	6.855390225216942	NaN	NaN	103.5	7.503910128726223
3000	2941.3	23.396232426696397	2988.7	7.330066755766963	NaN	NaN	121.9	11.198385053033316
4000	3930.1	32.45232992985249	3990.3	7.42025647023066	NaN	NaN	131.0	7.603819908440757
5000	4934.7	39.380958762376515	4986.5	9.404317707308701	NaN	NaN	127.9	15.070590914625742
6000	5938.0	35.10985435002543	5986.4	10.687561024667884	NaN	NaN	150.7	13.71469832274848
7000	6934.0	28.744315492284727	6985.0	12.565812104277224	NaN	NaN	152.5	10.24788359125922
8000	7949.9	25.777770261137796	7982.0	14.634982673033816	NaN	NaN	171.3	13.951424816268768
9000	8941.6	30.231695583542777	8980.9	15.60435744643143	NaN	NaN	189.3	23.702586944129116
10000	9960.1	22.001831110069	9985.3	14.57911205814675	NaN	NaN	195.9	18.678833949580472
