0.5	123.9	1.3740602737871435	131.1	12.94468904052932	293.1	47.61544923862423	8.4	0.8583686480761048
1.0	140.9	13.960223970839438	141.0	13.205121261086546	323.5	48.6947712357292	9.7	1.7825363738224254
2.8	153.0	35.20154604445663	129.7	1.5358297054035641	320.1	63.183494929261386	7.9	0.6748194691915756
3.9	133.9	9.877716559812798	140.7	18.11027324597837	323.1	88.43665003580811	8.7	0.786837927403096
4.0	137.0	19.77148455731132	133.4	8.697382646290778	323.4	69.9277827797793	7.9	0.7468026486294754
5.0	144.3	33.077912110712184	139.3	26.749142296604578	315.6	59.09684420691176	8.5	1.2895384057871249
10.0	147.6	7.9021214478138715	151.7	11.675294977172952	295.7	58.9745089780661	9.1	1.9046523556806896
20.0	141.3	15.889000333689973	136.9	8.39960737868146	247.2	25.059856703181683	9.3	1.3208995434929938
30.0	151.9	6.543790463943661	166.3	22.845192155987654	368.5	85.32343757315454	11.1	1.9576430614389335
50.0	141.3	1.1990733772376068	143.8	5.5296532028690555	378.7	72.82097883332796	8.5	1.2075775503047412
