10	126.0	1.3572	134.1	16.104582196257063	165.0	12.231544079142255	4.7	0.7868379274030962
20	158.6	9.049130929321334	159.1	9.57790740590031	441.8	112.44247058075521	9.6	1.2875529721141572
30	169.3	15.953275187371402	168.0	14.248804648811772	702.8	124.4526827872505	13.9	1.9576430614389335
50	157.2	4.3604413886669775	168.3	16.396145656952427	2490.7	464.73185531779944	21.4	1.8432177342896847
100	242.3	36.194898071468586	248.6	25.559999461971827	40033.6	19809.226988644252	42.0	2.4151551006094825
150	312.3	24.096511734356906	338.5	19.041821789419206	630245.4	207558.0206599915	64.2	2.410914263096056
200	364.7	35.4305314044822	394.7	45.82998449316779	NaN	NaN	76.5	4.447002255452542
300	494.0	35.2973485406482	516.0	27.653817317686897	NaN	NaN	125.4	15.305568558403833
400	608.3	65.20922694898323	616.5	79.9681785918624	NaN	NaN	168.9	4.771158051877971
500	731.9	64.32791554493274	701.5	66.27254680438953	NaN	NaN	214.1	19.839816185539622
600	811.5	64.75505906182157	758.1	48.61190095805758	NaN	NaN	272.6	21.779195700851762
700	935.4	61.565639839897706	854.9	52.27173180406403	NaN	NaN	304.0	15.102979491477832
800	1110.6	82.15090729685215	995.5	64.34048164149846	NaN	NaN	396.8	25.901233459123137
900	1179.2	148.79930481902124	1059.6	76.81626776364494	NaN	NaN	441.7	27.301974554306504
1000	1236.9	113.38621063796073	1145.5	131.34460333984035	NaN	NaN	578.8	70.20134401380076
2000	2470.0	248.99760643090528	2240.2	227.17301023471958	NaN	NaN	1878.7	152.06194685983735
3000	3629.5	443.0598345234422	3196.3	270.8121437913817	NaN	NaN	4529.5	328.03278021005764
4000	4922.0	603.3407459547216	4198.5	340.1882933163044	NaN	NaN	9495.4	2485.3862742294073
5000	6098.1	594.9842144743975	5096.7	283.91714463921335	NaN	NaN	14998.2	2025.7853653314367
6000	7320.8	409.7131820685099	6390.4	504.21316480268143	NaN	NaN	14900.0	774.1589169400814
7000	8348.8	640.3385048217419	7141.5	346.2394641121372	NaN	NaN	15767.5	1295.547471959812
8000	9958.4	443.1264581618389	8345.5	425.43021652141726	NaN	NaN	17328.6	1825.6583698838551
9000	13266.2	1305.2628618207077	9558.6	802.9466105233746	NaN	NaN	20926.0	1483.3439566258123
10000	13893.0	1060.827839325873	10975.9	1085.5566106563563	NaN	NaN	21524.4	2052.225556154785
